id,x,y,cell_type
209839,3547.0,6280.0,NK
209840,2726.0,7654.0,NK
209841,4478.0,8129.0,NK
209842,4481.0,8120.0,NK
209843,6776.0,8119.0,NK
209863,2291.0,342.0,NK
209864,2509.0,438.0,NK
209865,2179.0,1277.0,NK
209866,2263.0,1365.0,NK
209867,2409.0,1183.0,NK
209868,2492.0,1036.0,NK
209869,3009.0,2859.0,NK
209870,3052.0,2360.0,NK
209871,3035.0,2740.0,NK
209872,3049.0,2351.0,NK
209873,3042.0,2710.0,NK
209874,3079.0,2595.0,NK
209875,3130.0,2456.0,NK
209876,3152.0,2449.0,NK
209877,3192.0,2080.0,NK
209878,3236.0,2446.0,NK
209879,3441.0,2200.0,NK
209880,3474.0,2221.0,NK
209881,3441.0,2483.0,NK
209882,3511.0,2078.0,NK
209883,3476.0,2836.0,NK
209884,3546.0,2299.0,NK
209885,3572.0,2156.0,NK
209886,3647.0,2141.0,NK
209887,3674.0,2829.0,NK
209888,3864.0,2372.0,NK
209889,3906.0,2907.0,NK
209890,3150.0,3320.0,NK
209891,3312.0,3287.0,NK
209892,3352.0,3279.0,NK
209893,4008.0,3081.0,NK
209894,3312.0,6718.0,NK
209895,5051.0,7766.0,NK
209901,893.0,1379.0,Enterocyte
209902,986.0,1625.0,Enterocyte
209903,1059.0,1179.0,Enterocyte
209904,1153.0,1523.0,Enterocyte
209905,1195.0,1242.0,Enterocyte
209906,1319.0,1535.0,Enterocyte
209907,1336.0,1653.0,CD66+ Enterocyte
209908,728.0,2736.0,Enterocyte
209909,717.0,2583.0,Enterocyte
209910,765.0,2736.0,Enterocyte
209911,790.0,2774.0,CD66+ Enterocyte
209912,834.0,2463.0,Enterocyte
209913,871.0,2463.0,Enterocyte
209914,974.0,2432.0,Enterocyte
209915,988.0,2682.0,Enterocyte
209916,1078.0,2939.0,Enterocyte
209917,1117.0,2943.0,Enterocyte
209918,381.0,3990.0,Enterocyte
209919,558.0,3701.0,CD66+ Enterocyte
209920,873.0,3105.0,Enterocyte
209921,969.0,3570.0,Enterocyte
209922,1011.0,3076.0,Enterocyte
209923,999.0,3548.0,Enterocyte
209924,1059.0,3923.0,Enterocyte
209925,1110.0,3104.0,Enterocyte
209926,1097.0,3435.0,Enterocyte
209927,1093.0,3802.0,Enterocyte
209928,1114.0,3746.0,Enterocyte
209929,1146.0,3100.0,Enterocyte
209930,1096.0,3772.0,Enterocyte
209931,1116.0,3796.0,Enterocyte
209932,1171.0,3433.0,Enterocyte
209933,1198.0,3844.0,Enterocyte
209934,1206.0,4005.0,Enterocyte
209935,1220.0,3847.0,Enterocyte
209936,1214.0,4019.0,Enterocyte
209937,1289.0,3088.0,Enterocyte
209938,1253.0,3725.0,Enterocyte
209939,1248.0,3805.0,Enterocyte
209940,1291.0,3752.0,Enterocyte
209941,1332.0,3504.0,Enterocyte
209942,1303.0,3763.0,Enterocyte
209943,1332.0,3998.0,Enterocyte
209944,1342.0,3521.0,Enterocyte
209945,1342.0,3576.0,Enterocyte
209946,481.0,4259.0,Enterocyte
209947,658.0,4109.0,Enterocyte
209948,646.0,4351.0,Enterocyte
209949,789.0,4366.0,Enterocyte
209950,921.0,4402.0,Enterocyte
209951,947.0,4069.0,Enterocyte
209952,941.0,4448.0,Enterocyte
209953,996.0,4557.0,Enterocyte
209954,1077.0,4070.0,Enterocyte
209955,1113.0,4103.0,Enterocyte
209956,1189.0,4431.0,Enterocyte
209957,1194.0,4503.0,Enterocyte
209958,1248.0,4437.0,Enterocyte
209959,1256.0,4472.0,Enterocyte
209960,1282.0,4253.0,Enterocyte
209961,1342.0,4041.0,Enterocyte
209962,1334.0,4288.0,Enterocyte
209963,1318.0,6319.0,Enterocyte
209964,87.0,7768.0,CD66+ Enterocyte
209965,315.0,7734.0,CD66+ Enterocyte
209966,618.0,7812.0,Enterocyte
209967,667.0,7901.0,Enterocyte
209968,734.0,7887.0,TA
209969,868.0,7603.0,Enterocyte
209970,1033.0,7153.0,Enterocyte
209971,1232.0,7540.0,TA
209972,1317.0,7190.0,Enterocyte
209973,1274.0,8010.0,Enterocyte
209974,1294.0,8013.0,Enterocyte
209975,52.0,8400.0,Enterocyte
209976,60.0,8387.0,Enterocyte
209977,245.0,8282.0,Enterocyte
209978,383.0,8585.0,Enterocyte
209979,481.0,8581.0,Enterocyte
209980,612.0,8695.0,Enterocyte
209981,635.0,8591.0,Enterocyte
209982,688.0,8560.0,Enterocyte
209983,706.0,8532.0,Enterocyte
209984,838.0,8694.0,Enterocyte
209985,940.0,8150.0,Enterocyte
209986,1080.0,8659.0,Enterocyte
209987,1176.0,8188.0,Enterocyte
209988,1187.0,8202.0,TA
209989,1192.0,8184.0,TA
209990,1195.0,8151.0,Enterocyte
209991,1268.0,8088.0,Enterocyte
209992,1288.0,8119.0,Enterocyte
209993,1290.0,8193.0,Enterocyte
209994,1307.0,8182.0,Enterocyte
209995,1342.0,8087.0,TA
209996,1862.0,464.0,Enterocyte
209997,1917.0,178.0,Enterocyte
209998,1887.0,870.0,TA
209999,1910.0,380.0,Enterocyte
210000,1943.0,301.0,Enterocyte
210001,1974.0,207.0,Enterocyte
210002,2007.0,214.0,Enterocyte
210003,2653.0,344.0,Enterocyte
210004,2668.0,435.0,Enterocyte
210005,1343.0,1542.0,Enterocyte
210006,1401.0,1935.0,Enterocyte
210007,1474.0,2006.0,Enterocyte
210008,1585.0,1659.0,Enterocyte
210009,1627.0,1331.0,Enterocyte
210010,1626.0,1668.0,Enterocyte
210011,1631.0,1701.0,Enterocyte
210012,1619.0,1991.0,Enterocyte
210013,1630.0,1817.0,Enterocyte
210014,1659.0,1706.0,Enterocyte
210015,1643.0,2008.0,Enterocyte
210016,1672.0,1726.0,Enterocyte
210017,1758.0,1449.0,Enterocyte
210018,1832.0,1343.0,Enterocyte
210019,2121.0,1865.0,Enterocyte
210020,2296.0,1716.0,Enterocyte
210021,2298.0,1826.0,Enterocyte
210022,2377.0,1820.0,Enterocyte
210023,2433.0,1346.0,Enterocyte
210024,2456.0,1307.0,Enterocyte
210025,2425.0,1734.0,Enterocyte
210026,2444.0,1877.0,TA
210027,2475.0,1311.0,CD66+ Enterocyte
210028,2492.0,1225.0,Enterocyte
210029,2484.0,1796.0,TA
210030,2530.0,1802.0,TA
210031,2529.0,1785.0,TA
210032,2548.0,1725.0,Enterocyte
210033,2598.0,1245.0,Enterocyte
210034,2575.0,1831.0,Enterocyte
210035,2577.0,1758.0,Enterocyte
210036,2578.0,1775.0,TA
210037,2643.0,1055.0,Enterocyte
210038,2647.0,1047.0,CD66+ Enterocyte
210039,2667.0,1031.0,Enterocyte
210040,2670.0,1055.0,Enterocyte
210041,1391.0,2575.0,Enterocyte
210042,1418.0,2569.0,Enterocyte
210043,1490.0,2564.0,Enterocyte
210044,1564.0,2534.0,Enterocyte
210045,1644.0,2195.0,Enterocyte
210046,1672.0,2028.0,Enterocyte
210047,1672.0,2144.0,Enterocyte
210048,2165.0,2250.0,TA
210049,2166.0,2749.0,Enterocyte
210050,2290.0,2358.0,Enterocyte
210051,2397.0,2346.0,MUC1+ Enterocyte
210052,2366.0,2919.0,Enterocyte
210053,2382.0,2966.0,Enterocyte
210054,2473.0,2359.0,Enterocyte
210055,2451.0,2687.0,Enterocyte
