id,x,y,cell_type
77014,7678.0,1819.0,Cycling TA
77015,5676.0,8650.0,Cycling TA
77016,7868.0,2485.0,Cycling TA
77017,7948.0,981.0,Cycling TA
77018,7681.0,1876.0,Cycling TA
77019,8534.0,4692.0,Cycling TA
77020,9351.0,247.0,Cycling TA
77021,8882.0,3558.0,Cycling TA
77128,8427.0,1300.0,CD66+ Enterocyte
77129,9025.0,4430.0,CD66+ Enterocyte
77130,9052.0,3152.0,CD66+ Enterocyte
77131,8360.0,1523.0,CD66+ Enterocyte
77132,7716.0,7227.0,CD66+ Enterocyte
77133,6917.0,8069.0,CD66+ Enterocyte
77134,6969.0,7688.0,CD66+ Enterocyte
77135,8448.0,2358.0,CD66+ Enterocyte
77136,7650.0,7597.0,CD66+ Enterocyte
77137,194.0,5570.0,CD66+ Enterocyte
77138,8698.0,2672.0,CD66+ Enterocyte
77139,211.0,5577.0,CD66+ Enterocyte
77140,147.0,5377.0,CD66+ Enterocyte
77141,8808.0,6210.0,CD66+ Enterocyte
77142,129.0,5366.0,CD66+ Enterocyte
77143,7474.0,7624.0,CD66+ Enterocyte
77144,6667.0,7831.0,CD66+ Enterocyte
77145,7084.0,7482.0,CD66+ Enterocyte
77146,6822.0,8058.0,CD66+ Enterocyte
77147,6873.0,7895.0,CD66+ Enterocyte
77148,7640.0,7478.0,CD66+ Enterocyte
77149,75.0,5503.0,CD66+ Enterocyte
77150,8893.0,4653.0,CD66+ Enterocyte
77151,8222.0,7059.0,CD66+ Enterocyte
77152,8386.0,6829.0,CD66+ Enterocyte
77153,54.0,5497.0,CD66+ Enterocyte
77154,8818.0,5796.0,CD66+ Enterocyte
77155,8486.0,1272.0,CD66+ Enterocyte
77156,6912.0,7887.0,CD66+ Enterocyte
77157,126.0,5543.0,CD66+ Enterocyte
77158,162.0,5554.0,CD66+ Enterocyte
77159,7674.0,7484.0,CD66+ Enterocyte
83159,7155.0,2450.0,Enterocyte
83160,5440.0,5822.0,Enterocyte
83161,4320.0,1031.0,Enterocyte
83162,7986.0,3955.0,Enterocyte
83163,3110.0,5913.0,Enterocyte
83164,3020.0,917.0,Enterocyte
83165,8685.0,3019.0,Enterocyte
83166,4049.0,7914.0,Enterocyte
83167,3787.0,1423.0,Enterocyte
83168,1718.0,7704.0,Enterocyte
83169,2887.0,6015.0,Enterocyte
83170,8065.0,5744.0,Enterocyte
83171,5346.0,5775.0,Enterocyte
83172,6076.0,8209.0,Enterocyte
83173,4083.0,6815.0,Enterocyte
83174,8636.0,4464.0,Enterocyte
83175,154.0,5566.0,Enterocyte
83176,3112.0,5607.0,Enterocyte
83177,4450.0,6633.0,Enterocyte
83178,7869.0,2598.0,Enterocyte
83179,2710.0,6112.0,Enterocyte
83180,7062.0,3614.0,Enterocyte
83181,4295.0,1120.0,Enterocyte
83182,3067.0,3165.0,Enterocyte
83183,6867.0,7354.0,Enterocyte
83184,8494.0,2388.0,Enterocyte
83185,3809.0,2647.0,Enterocyte
83186,4343.0,7246.0,Enterocyte
83187,7366.0,7464.0,Enterocyte
83188,8253.0,4402.0,Enterocyte
83189,4303.0,1888.0,Enterocyte
83190,2754.0,6341.0,Enterocyte
83191,8288.0,3016.0,Enterocyte
83192,2211.0,5158.0,Enterocyte
83193,6450.0,6952.0,Enterocyte
83194,1542.0,7073.0,Enterocyte
83195,8689.0,5135.0,Enterocyte
83196,3544.0,6735.0,Enterocyte
83197,4319.0,1812.0,Enterocyte
83198,7753.0,1982.0,Enterocyte
83199,5735.0,5698.0,Enterocyte
83200,3612.0,6738.0,Enterocyte
83201,7066.0,1728.0,Enterocyte
83202,2685.0,2114.0,Enterocyte
83203,5988.0,1719.0,Enterocyte
83204,6756.0,4366.0,Enterocyte
83205,6891.0,361.0,Enterocyte
83206,6481.0,389.0,Enterocyte
83207,5146.0,6242.0,Enterocyte
83208,4867.0,1912.0,Enterocyte
83209,3532.0,1240.0,Enterocyte
83210,8303.0,4387.0,Enterocyte
83211,6655.0,3821.0,Enterocyte
83212,8946.0,4425.0,Enterocyte
83213,4220.0,5738.0,Enterocyte
83214,2903.0,3334.0,Enterocyte
83215,7141.0,1162.0,Enterocyte
83216,6741.0,3290.0,Enterocyte
83217,8437.0,2769.0,Enterocyte
83218,6629.0,7728.0,Enterocyte
83219,3079.0,2229.0,Enterocyte
83220,5259.0,4868.0,Enterocyte
83221,5501.0,7925.0,Enterocyte
83222,3292.0,5581.0,Enterocyte
83223,3581.0,6751.0,Enterocyte
83224,3261.0,5665.0,Enterocyte
83225,3503.0,5754.0,Enterocyte
83226,7085.0,1326.0,Enterocyte
83227,8465.0,3200.0,Enterocyte
83228,6511.0,2941.0,Enterocyte
83229,2214.0,1962.0,Enterocyte
83230,6099.0,8759.0,Enterocyte
83231,8490.0,3897.0,Enterocyte
