id,x,y,cell_type
1051053,6291.0,8492.0,CD66+ Enterocyte
1051054,8981.0,6742.0,CD66+ Enterocyte
1051055,2051.0,7404.0,CD66+ Enterocyte
1051056,762.0,7493.0,CD66+ Enterocyte
1051057,8291.0,7425.0,CD66+ Enterocyte
1051058,5419.0,7852.0,CD66+ Enterocyte
1051059,9254.0,4483.0,Cycling TA
1051060,8779.0,5061.0,Cycling TA
1051061,9140.0,5990.0,Cycling TA
1051062,9364.0,4696.0,Cycling TA
1051063,8657.0,5713.0,Cycling TA
1051064,9304.0,4383.0,Cycling TA
1051065,8517.0,5458.0,Cycling TA
1051066,9396.0,6012.0,Cycling TA
1051067,5148.0,7704.0,Cycling TA
1051068,9035.0,5336.0,Cycling TA
1051069,8725.0,6178.0,Cycling TA
1051070,1700.0,5934.0,Cycling TA
1051071,9205.0,4701.0,Cycling TA
1051072,8510.0,5590.0,Cycling TA
1051073,9264.0,6193.0,Cycling TA
1051074,8388.0,6177.0,Cycling TA
1051075,7570.0,6209.0,Cycling TA
1051076,9207.0,4681.0,Cycling TA
1051077,9366.0,5735.0,Cycling TA
1051078,7601.0,5765.0,Cycling TA
1051079,9390.0,6320.0,Cycling TA
1051080,8784.0,5048.0,Cycling TA
1051081,1493.0,7119.0,Cycling TA
1051082,8949.0,5119.0,Cycling TA
1051083,7737.0,5151.0,Cycling TA
1051084,7912.0,4929.0,Cycling TA
1051085,8062.0,5981.0,Cycling TA
1051086,8279.0,5513.0,Cycling TA
1051087,9372.0,4617.0,Cycling TA
1051088,8584.0,5916.0,Cycling TA
1051089,9102.0,5492.0,Cycling TA
1051090,9307.0,6060.0,Cycling TA
1051091,7133.0,6889.0,Cycling TA
1051092,8781.0,5389.0,Cycling TA
1051093,8697.0,4931.0,Cycling TA
1051094,8710.0,5190.0,Cycling TA
1051095,8717.0,4974.0,Cycling TA
1051096,7358.0,6470.0,Cycling TA
1051097,9146.0,4323.0,Cycling TA
1051098,8048.0,5225.0,Cycling TA
1051099,8989.0,6109.0,Cycling TA
1051100,9384.0,4762.0,Cycling TA
1051101,9238.0,4676.0,Cycling TA
1051102,9044.0,5322.0,Cycling TA
1051103,8665.0,5140.0,Cycling TA
1051104,7489.0,6007.0,Cycling TA
1051105,8848.0,5141.0,Cycling TA
1051106,9336.0,6244.0,Cycling TA
