id,x,y,cell_type
2128210,4624.0,3887.0,NK
2128211,5989.0,8064.0,NK
2128212,4330.0,4027.0,NK
2128213,4139.0,3581.0,NK
2128214,4375.0,3276.0,NK
2128215,4105.0,3711.0,NK
2128216,3324.0,3806.0,NK
2128217,4748.0,3826.0,NK
2128218,4660.0,3998.0,NK
2128219,4411.0,4001.0,NK
2128220,3453.0,4130.0,NK
2128221,4140.0,4362.0,NK
2128222,4396.0,3993.0,NK
2128223,7784.0,7736.0,NK
2128224,3271.0,3254.0,NK
2128225,3453.0,3301.0,NK
2128226,3816.0,2935.0,NK
2128227,4552.0,3513.0,NK
2128228,7777.0,7724.0,NK
2128229,3295.0,3373.0,NK
2128230,3375.0,2926.0,NK
2128231,3181.0,3479.0,NK
2128232,3185.0,3377.0,NK
2128233,4310.0,7615.0,NK
2128234,3960.0,4408.0,NK
2128235,3696.0,8370.0,NK
2128236,8432.0,8511.0,NK
2128237,4838.0,3601.0,NK
2128238,3340.0,3865.0,NK
2128239,3341.0,3182.0,NK
2128240,3508.0,4252.0,NK
2128241,3240.0,3737.0,NK
2128242,4401.0,3476.0,NK
2128948,7082.0,8256.0,CD66+ Enterocyte
2128949,5515.0,8326.0,Enterocyte
2128950,7741.0,8650.0,CD66+ Enterocyte
2128951,7383.0,8381.0,Enterocyte
2128952,893.0,7920.0,TA
2128953,7870.0,8660.0,Enterocyte
2128954,9200.0,8599.0,Enterocyte
2128955,5515.0,8076.0,CD66+ Enterocyte
2128956,8682.0,8734.0,Enterocyte
2128957,6371.0,7995.0,TA
2128958,6107.0,8695.0,CD66+ Enterocyte
2128959,3733.0,7958.0,Enterocyte
2128960,8068.0,8535.0,Enterocyte
2128961,9379.0,8921.0,Enterocyte
2128962,616.0,8652.0,CD66+ Enterocyte
2128963,2453.0,7858.0,Enterocyte
2128964,9158.0,8909.0,Enterocyte
2128965,7174.0,8497.0,Enterocyte
2128966,5222.0,8005.0,Enterocyte
2128967,5947.0,8674.0,CD66+ Enterocyte
2128968,3066.0,8392.0,CD66+ Enterocyte
2128969,719.0,8337.0,CD66+ Enterocyte
2128970,8688.0,8529.0,TA
2128971,6907.0,8939.0,CD66+ Enterocyte
2128972,508.0,8032.0,TA
2128973,5901.0,8247.0,Enterocyte
2128974,7635.0,8315.0,Enterocyte
2128975,2937.0,8460.0,CD66+ Enterocyte
2128976,5219.0,7993.0,Enterocyte
2128977,7534.0,8787.0,Enterocyte
2128978,1748.0,7907.0,Enterocyte
2128979,4267.0,7923.0,Enterocyte
2128980,2873.0,7884.0,Enterocyte
2128981,1295.0,8027.0,CD66+ Enterocyte
2128982,6627.0,7999.0,TA
2128983,860.0,7979.0,Enterocyte
2128984,4052.0,7894.0,Enterocyte
2128985,6240.0,8672.0,CD66+ Enterocyte
2128986,6344.0,8745.0,CD66+ Enterocyte
2128987,8885.0,8873.0,Enterocyte
2128988,2062.0,7878.0,Enterocyte
2128989,6139.0,8687.0,CD66+ Enterocyte
2128990,659.0,8495.0,CD66+ Enterocyte
2128991,315.0,8556.0,CD66+ Enterocyte
2128992,4791.0,8511.0,CD66+ Enterocyte
2128993,1350.0,7914.0,Enterocyte
2128994,3424.0,7901.0,Enterocyte
2128995,3772.0,8503.0,CD66+ Enterocyte
2128996,835.0,8546.0,CD66+ Enterocyte
2128997,751.0,7956.0,Enterocyte
2128998,3764.0,7916.0,Enterocyte
2128999,3085.0,7784.0,Enterocyte
