id,x,y,cell_type
663505,8133.0,8063.0,Cycling TA
663506,99.0,7483.0,Cycling TA
663507,7821.0,7755.0,Cycling TA
663508,1740.0,8057.0,Cycling TA
663509,1854.0,7944.0,Cycling TA
663510,7918.0,7183.0,Cycling TA
663511,8646.0,7299.0,Cycling TA
663512,475.0,7771.0,Cycling TA
663513,7855.0,7065.0,Cycling TA
663514,5119.0,7347.0,Cycling TA
663515,5119.0,8308.0,Cycling TA
663516,6172.0,7826.0,Cycling TA
663517,6523.0,7776.0,Cycling TA
663518,610.0,7749.0,Cycling TA
663519,704.0,7555.0,Cycling TA
663520,8113.0,8055.0,Cycling TA
663521,4016.0,7334.0,Cycling TA
663522,9036.0,6575.0,Cycling TA
663523,6209.0,7973.0,Cycling TA
663524,4212.0,6919.0,Cycling TA
663525,565.0,7959.0,Cycling TA
663526,248.0,7670.0,Cycling TA
663527,7402.0,7660.0,Cycling TA
663528,2314.0,8093.0,Cycling TA
663529,2913.0,7860.0,Cycling TA
663530,90.0,7263.0,Cycling TA
663531,5112.0,8325.0,Cycling TA
663532,3970.0,7039.0,Cycling TA
663533,3925.0,7271.0,Cycling TA
663534,3376.0,7248.0,Cycling TA
663535,3069.0,7188.0,Cycling TA
663536,8837.0,6689.0,Cycling TA
663537,4010.0,7202.0,Cycling TA
663538,8972.0,6435.0,Cycling TA
663539,6545.0,7307.0,Cycling TA
663540,8882.0,7404.0,Cycling TA
663541,3082.0,7568.0,Cycling TA
663542,6230.0,8009.0,Cycling TA
663543,3295.0,7335.0,Cycling TA
663544,6615.0,7311.0,Cycling TA
663545,7195.0,7793.0,Cycling TA
663546,1311.0,7350.0,Cycling TA
663547,6596.0,8067.0,Cycling TA
663548,7472.0,7650.0,Cycling TA
663549,3733.0,7606.0,Cycling TA
663550,3769.0,7429.0,Cycling TA
663551,1972.0,7887.0,Cycling TA
663552,2313.0,8373.0,Cycling TA
663553,8502.0,8616.0,Cycling TA
663554,1747.0,8375.0,Cycling TA
663555,959.0,7225.0,Cycling TA
663556,7976.0,7438.0,Cycling TA
663557,5664.0,8549.0,Cycling TA
663558,8055.0,7765.0,Cycling TA
