id,x,y,cell_type
0,3984.0,3387.0,NK
1,5188.0,4116.0,NK
2,6070.0,3146.0,NK
3,7587.0,2361.0,NK
4,6792.0,3891.0,NK
5,7968.0,6351.0,NK
43,6932.0,4531.0,NK
44,7172.0,4423.0,NK
45,7700.0,6261.0,NK
51,163.0,261.0,Enterocyte
52,188.0,272.0,Enterocyte
53,202.0,43.0,MUC1+ Enterocyte
54,202.0,115.0,Enterocyte
55,191.0,245.0,Enterocyte
56,171.0,265.0,Enterocyte
57,221.0,48.0,Enterocyte
58,219.0,106.0,Enterocyte
59,224.0,59.0,MUC1+ Enterocyte
60,213.0,270.0,Enterocyte
61,248.0,72.0,Enterocyte
62,248.0,120.0,Enterocyte
63,248.0,235.0,Enterocyte
64,234.0,462.0,Enterocyte
65,258.0,23.0,MUC1+ Enterocyte
66,260.0,96.0,MUC1+ Enterocyte
67,255.0,130.0,Enterocyte
68,263.0,223.0,Enterocyte
69,283.0,14.0,Enterocyte
70,282.0,66.0,Enterocyte
71,284.0,220.0,Enterocyte
72,300.0,133.0,Enterocyte
73,297.0,495.0,Enterocyte
74,277.0,517.0,Enterocyte
75,299.0,198.0,Enterocyte
76,286.0,484.0,Enterocyte
77,327.0,198.0,Enterocyte
78,308.0,543.0,Enterocyte
79,327.0,421.0,Enterocyte
80,360.0,142.0,Enterocyte
81,384.0,119.0,Enterocyte
82,345.0,561.0,Enterocyte
83,384.0,201.0,Enterocyte
84,401.0,127.0,Enterocyte
85,387.0,401.0,Enterocyte
86,407.0,103.0,Enterocyte
87,374.0,530.0,Enterocyte
88,413.0,55.0,MUC1+ Enterocyte
89,417.0,35.0,MUC1+ Enterocyte
90,440.0,101.0,Enterocyte
91,478.0,90.0,Enterocyte
92,500.0,373.0,Enterocyte
93,509.0,55.0,Enterocyte
94,508.0,355.0,Enterocyte
95,486.0,660.0,Enterocyte
96,520.0,82.0,Enterocyte
97,500.0,602.0,Enterocyte
98,532.0,85.0,Enterocyte
99,513.0,593.0,Enterocyte
100,541.0,64.0,Enterocyte
101,502.0,702.0,Enterocyte
102,510.0,680.0,Enterocyte
103,522.0,649.0,Enterocyte
104,531.0,657.0,Enterocyte
105,560.0,64.0,Enterocyte
106,538.0,473.0,TA
107,532.0,668.0,Enterocyte
108,559.0,88.0,Enterocyte
109,570.0,67.0,Enterocyte
110,547.0,642.0,Enterocyte
111,587.0,58.0,Enterocyte
112,571.0,283.0,Enterocyte
113,557.0,522.0,Enterocyte
114,571.0,655.0,Enterocyte
115,595.0,281.0,Enterocyte
116,601.0,625.0,Enterocyte
117,621.0,58.0,MUC1+ Enterocyte
118,624.0,43.0,Enterocyte
119,619.0,248.0,Enterocyte
120,621.0,334.0,Enterocyte
121,609.0,380.0,Enterocyte
122,641.0,62.0,Enterocyte
123,608.0,362.0,Enterocyte
124,614.0,268.0,Enterocyte
125,615.0,662.0,Enterocyte
126,659.0,4.0,Enterocyte
127,626.0,629.0,Enterocyte
128,660.0,166.0,Enterocyte
129,646.0,640.0,Enterocyte
130,681.0,76.0,Enterocyte
131,672.0,311.0,Enterocyte
132,649.0,324.0,Enterocyte
133,659.0,642.0,TA
134,655.0,662.0,TA
135,706.0,555.0,MUC1+ Enterocyte
136,746.0,259.0,Enterocyte
137,715.0,569.0,Enterocyte
138,747.0,539.0,MUC1+ Enterocyte
139,762.0,505.0,MUC1+ Enterocyte
140,772.0,497.0,Enterocyte
141,784.0,466.0,MUC1+ Enterocyte
142,815.0,419.0,Enterocyte
143,827.0,314.0,Enterocyte
144,844.0,360.0,Enterocyte
145,849.0,377.0,Enterocyte
146,836.0,322.0,Enterocyte
147,1097.0,8042.0,TA
148,1097.0,8058.0,TA
149,1107.0,8050.0,TA
150,1105.0,8062.0,TA
151,1128.0,8034.0,MUC1+ Enterocyte
152,1117.0,8053.0,TA
153,1136.0,8049.0,TA
154,1178.0,7996.0,TA
155,1208.0,7964.0,Enterocyte
156,1195.0,7985.0,Enterocyte
157,1210.0,7934.0,Enterocyte
158,1228.0,7892.0,Enterocyte
159,1226.0,7908.0,MUC1+ Enterocyte
160,1233.0,7851.0,Enterocyte
161,1214.0,7922.0,Enterocyte
162,1232.0,7973.0,TA
163,1237.0,7864.0,Enterocyte
164,1279.0,7727.0,Enterocyte
165,1260.0,7866.0,MUC1+ Enterocyte
166,1294.0,7593.0,Enterocyte
167,1303.0,7714.0,Enterocyte
168,1294.0,7666.0,Enterocyte
169,1297.0,7674.0,Enterocyte
170,1305.0,7732.0,TA
171,1311.0,7878.0,Enterocyte
172,1320.0,7898.0,CD66+ Enterocyte
173,1093.0,8063.0,Enterocyte
174,1105.0,8063.0,TA
175,1114.0,8063.0,TA
176,1138.0,8063.0,Enterocyte
177,1224.0,8652.0,Enterocyte
178,1229.0,8579.0,Enterocyte
179,1253.0,8640.0,Enterocyte
180,1260.0,8437.0,TA
181,1265.0,8673.0,Enterocyte
182,1250.0,9051.0,Enterocyte
183,1269.0,8570.0,TA
184,1288.0,8555.0,Enterocyte
185,1342.0,9018.0,Enterocyte
186,1342.0,9066.0,Enterocyte
187,2593.0,303.0,Enterocyte
188,2616.0,289.0,TA
189,2601.0,344.0,Enterocyte
190,2620.0,339.0,Enterocyte
191,2617.0,377.0,Enterocyte
192,2633.0,334.0,Enterocyte
193,2638.0,318.0,Enterocyte
194,2686.0,115.0,CD66+ Enterocyte
195,2680.0,568.0,Enterocyte
196,2686.0,699.0,Enterocyte
197,2686.0,1240.0,MUC1+ Enterocyte
198,2383.0,6969.0,Enterocyte
199,2392.0,6984.0,Enterocyte
200,2387.0,7007.0,Enterocyte
201,2395.0,7018.0,Enterocyte
202,2402.0,7023.0,Enterocyte
203,2407.0,7054.0,Enterocyte
204,1343.0,7580.0,Enterocyte
205,1343.0,7685.0,Enterocyte
206,1358.0,7821.0,CD66+ Enterocyte
207,1372.0,7888.0,CD66+ Enterocyte
208,1393.0,7886.0,Enterocyte
209,1442.0,7918.0,Enterocyte
210,1450.0,7943.0,Enterocyte
211,1527.0,7321.0,Enterocyte
212,1556.0,7801.0,Enterocyte
213,1588.0,7744.0,CD66+ Enterocyte
214,1588.0,7808.0,Enterocyte
215,1574.0,7818.0,Enterocyte
216,1608.0,7707.0,CD66+ Enterocyte
217,1599.0,7800.0,MUC1+ Enterocyte
218,1592.0,7829.0,Enterocyte
219,1635.0,7647.0,CD66+ Enterocyte
220,1652.0,7226.0,Enterocyte
221,1635.0,7773.0,Enterocyte
222,1680.0,7255.0,Enterocyte
223,1709.0,7305.0,Enterocyte
224,1661.0,7760.0,Enterocyte
225,1706.0,7283.0,MUC1+ Enterocyte
226,1707.0,7323.0,Enterocyte
227,1706.0,7362.0,Enterocyte
228,1700.0,7404.0,Enterocyte
229,1715.0,7348.0,Enterocyte
230,1715.0,7383.0,Enterocyte
231,1712.0,7419.0,Enterocyte
232,1729.0,7487.0,Enterocyte
233,1724.0,7436.0,Enterocyte
234,1720.0,7368.0,Enterocyte
235,1724.0,7464.0,Enterocyte
236,1738.0,7417.0,Enterocyte
237,1715.0,7452.0,Enterocyte
238,1723.0,7416.0,MUC1+ Enterocyte
239,1716.0,7402.0,Enterocyte
240,1714.0,7748.0,Enterocyte
241,1722.0,7485.0,Enterocyte
242,1733.0,7734.0,Enterocyte
243,1734.0,7762.0,Enterocyte
244,1744.0,7444.0,MUC1+ Enterocyte
245,1744.0,7479.0,Enterocyte
246,1726.0,7809.0,Enterocyte
247,1753.0,7447.0,Enterocyte
248,1759.0,7477.0,Enterocyte
249,1746.0,7815.0,Enterocyte
250,1744.0,7768.0,MUC1+ Enterocyte
251,1778.0,7462.0,Enterocyte
252,1777.0,7440.0,Enterocyte
253,1763.0,7713.0,Enterocyte
254,1778.0,7799.0,Enterocyte
255,1764.0,7783.0,MUC1+ Enterocyte
256,1747.0,7895.0,Enterocyte
257,1793.0,7474.0,Enterocyte
258,1817.0,7456.0,Enterocyte
259,1808.0,7482.0,Enterocyte
260,1804.0,7447.0,Enterocyte
261,1780.0,7706.0,MUC1+ Enterocyte
262,1830.0,7463.0,Enterocyte
263,1834.0,7421.0,Enterocyte
264,1829.0,7474.0,Enterocyte
265,1846.0,7281.0,Enterocyte
266,1787.0,7904.0,Enterocyte
267,1828.0,7786.0,MUC1+ Enterocyte
268,1834.0,7941.0,Enterocyte
269,1824.0,7682.0,Enterocyte
270,1858.0,7395.0,Enterocyte
271,1870.0,7306.0,Enterocyte
272,1838.0,7700.0,Enterocyte
273,1876.0,7317.0,Enterocyte
274,1847.0,7888.0,Enterocyte
275,1816.0,7857.0,Enterocyte
276,1876.0,7698.0,MUC1+ Enterocyte
277,1871.0,7879.0,MUC1+ Enterocyte
278,1876.0,7889.0,MUC1+ Enterocyte
279,1915.0,7558.0,Enterocyte
280,1922.0,7717.0,MUC1+ Enterocyte
281,1926.0,7634.0,Enterocyte
282,1907.0,7882.0,Enterocyte
283,1927.0,7616.0,Enterocyte
284,1954.0,7683.0,Enterocyte
285,1938.0,7842.0,Enterocyte
286,1940.0,7910.0,Enterocyte
287,1947.0,7868.0,Enterocyte
288,1962.0,7698.0,MUC1+ Enterocyte
289,1952.0,7908.0,Enterocyte
290,1964.0,7890.0,Enterocyte
291,1962.0,7801.0,Enterocyte
292,1972.0,7990.0,Enterocyte
293,1990.0,7725.0,Enterocyte
294,1977.0,7909.0,Enterocyte
295,1959.0,8047.0,Enterocyte
