id,x,y,cell_type
312060,7839.0,3042.0,Cycling TA
312107,8642.0,3950.0,Cycling TA
312108,8384.0,3222.0,Cycling TA
312109,6828.0,536.0,Cycling TA
312110,9081.0,5737.0,Cycling TA
312111,7101.0,334.0,Cycling TA
312112,8405.0,3742.0,Cycling TA
312113,7905.0,3896.0,Cycling TA
312114,8385.0,3212.0,Cycling TA
312115,7780.0,1905.0,Cycling TA
312116,7535.0,1901.0,Cycling TA
312117,7307.0,1021.0,Cycling TA
312118,7723.0,1547.0,Cycling TA
312119,7960.0,1582.0,Cycling TA
312120,8139.0,3489.0,Cycling TA
312121,7808.0,1901.0,Cycling TA
312122,7148.0,99.0,Cycling TA
312123,9215.0,6056.0,Cycling TA
312124,7779.0,1889.0,Cycling TA
312125,7804.0,4012.0,Cycling TA
312126,8764.0,5806.0,Cycling TA
312127,7480.0,1950.0,Cycling TA
312128,8995.0,4913.0,Cycling TA
312129,8985.0,5499.0,Cycling TA
312130,8421.0,3186.0,Cycling TA
312131,7755.0,2914.0,Cycling TA
312132,7176.0,153.0,Cycling TA
312133,7718.0,1533.0,Cycling TA
312134,7468.0,1039.0,Cycling TA
312135,7171.0,201.0,Cycling TA
312136,8441.0,3213.0,Cycling TA
312137,8919.0,8651.0,Cycling TA
312138,9025.0,4896.0,Cycling TA
312139,7897.0,3741.0,Cycling TA
312140,7362.0,1594.0,Cycling TA
312141,8197.0,3145.0,Cycling TA
312142,9023.0,6149.0,Cycling TA
312143,7798.0,3203.0,Cycling TA
312144,9264.0,7285.0,Cycling TA
312145,7484.0,1922.0,Cycling TA
312146,8048.0,2740.0,Cycling TA
312147,8187.0,3148.0,Cycling TA
312148,7937.0,1652.0,Cycling TA
312149,7259.0,878.0,Cycling TA
312150,8370.0,3656.0,Cycling TA
312151,9218.0,6029.0,Cycling TA
312152,7291.0,2012.0,Cycling TA
312153,8019.0,2633.0,Cycling TA
312154,7127.0,438.0,Cycling TA
312155,6935.0,479.0,Cycling TA
312156,7524.0,1505.0,Cycling TA
312157,8246.0,3449.0,Cycling TA
312158,9018.0,6987.0,Cycling TA
312159,8047.0,2491.0,Cycling TA
312160,9206.0,5919.0,Cycling TA
312161,8774.0,4714.0,Cycling TA
312162,8802.0,6666.0,Cycling TA
312163,8664.0,5325.0,Cycling TA
312164,8840.0,7127.0,Cycling TA
312165,8909.0,8623.0,Cycling TA
312166,7708.0,2278.0,Cycling TA
312167,6091.0,386.0,Cycling TA
312168,7066.0,84.0,Cycling TA
312169,8385.0,3899.0,Cycling TA
312170,9032.0,4797.0,Cycling TA
312171,8974.0,5740.0,Cycling TA
312172,7646.0,928.0,Cycling TA
312173,6806.0,575.0,Cycling TA
312174,8937.0,8620.0,Cycling TA
312175,7678.0,1263.0,Cycling TA
312176,8380.0,2891.0,Cycling TA
312177,6444.0,647.0,Cycling TA
312178,7702.0,2256.0,Cycling TA
312250,7967.0,1381.0,CD66+ Enterocyte
312251,8247.0,8849.0,CD66+ Enterocyte
312252,8802.0,5048.0,CD66+ Enterocyte
312253,7934.0,3891.0,CD66+ Enterocyte
312254,8870.0,4650.0,CD66+ Enterocyte
313753,7439.0,125.0,Enterocyte
313754,7221.0,1572.0,Enterocyte
313755,8869.0,5854.0,Enterocyte
313756,8803.0,7055.0,Enterocyte
313757,8744.0,8169.0,Enterocyte
313758,8585.0,4875.0,Enterocyte
313759,8215.0,2778.0,Enterocyte
313760,7900.0,1120.0,Enterocyte
313761,7986.0,2354.0,Enterocyte
313762,8428.0,4294.0,Enterocyte
313763,8630.0,7809.0,Enterocyte
313764,8967.0,8436.0,Enterocyte
313765,7461.0,2081.0,Enterocyte
313766,8615.0,5572.0,Enterocyte
313767,7338.0,629.0,Enterocyte
313768,8089.0,1343.0,Enterocyte
313769,8720.0,7458.0,Enterocyte
313770,8470.0,5684.0,Enterocyte
313771,9296.0,5823.0,Enterocyte
313772,8039.0,2711.0,Enterocyte
313773,7676.0,3695.0,Enterocyte
313774,9091.0,6980.0,Enterocyte
313775,8496.0,3564.0,Enterocyte
313776,8684.0,4795.0,Enterocyte
313777,7762.0,2283.0,Enterocyte
313778,8257.0,2133.0,Enterocyte
313779,7208.0,596.0,Enterocyte
313780,9236.0,6858.0,Enterocyte
313781,8967.0,7231.0,Enterocyte
313782,7752.0,1340.0,Enterocyte
313783,7462.0,1188.0,Enterocyte
313784,9009.0,6439.0,Enterocyte
313785,9079.0,4496.0,Enterocyte
313786,7175.0,1248.0,Enterocyte
313787,6937.0,977.0,Enterocyte
313788,6853.0,1092.0,Enterocyte
313789,8466.0,5720.0,Enterocyte
313790,9052.0,5413.0,Enterocyte
313791,8622.0,5578.0,Enterocyte
313792,6788.0,395.0,Enterocyte
313793,7860.0,2792.0,Enterocyte
313794,7723.0,2823.0,Enterocyte
313795,8539.0,4918.0,Enterocyte
313796,7973.0,3778.0,Enterocyte
313797,8992.0,8731.0,Enterocyte
313798,8796.0,4583.0,Enterocyte
313799,9160.0,6797.0,Enterocyte
313800,8854.0,5534.0,Enterocyte
313801,8252.0,8956.0,Enterocyte
313802,7716.0,1521.0,Enterocyte
313803,7462.0,2038.0,Enterocyte
313804,8659.0,6747.0,Enterocyte
313805,7678.0,1537.0,Enterocyte
313806,7545.0,2343.0,Enterocyte
313807,9012.0,8727.0,Enterocyte
313808,9228.0,5786.0,Enterocyte
313809,6685.0,440.0,Enterocyte
313810,7815.0,2743.0,Enterocyte
313811,7823.0,2323.0,Enterocyte
313812,7794.0,877.0,Enterocyte
313813,7786.0,2121.0,Enterocyte
313814,8474.0,7835.0,Enterocyte
313815,8259.0,3065.0,Enterocyte
313816,8856.0,5148.0,Enterocyte
313817,9108.0,7486.0,Enterocyte
313818,9140.0,6314.0,Enterocyte
313819,7401.0,2031.0,Enterocyte
313820,7589.0,1784.0,Enterocyte
313821,8502.0,5117.0,Enterocyte
313822,7663.0,809.0,Enterocyte
313823,7470.0,158.0,Enterocyte
313824,7392.0,1910.0,Enterocyte
313825,8156.0,3689.0,Enterocyte
313826,8497.0,8649.0,Enterocyte
313827,9005.0,6783.0,Enterocyte
313828,6783.0,147.0,Enterocyte
313829,7370.0,705.0,Enterocyte
313830,8664.0,7441.0,Enterocyte
313831,7100.0,650.0,Enterocyte
313832,8779.0,4078.0,Enterocyte
313833,7838.0,827.0,Enterocyte
313834,8712.0,6053.0,Enterocyte
313835,8145.0,8782.0,Enterocyte
313836,9115.0,6961.0,Enterocyte
313837,7287.0,1962.0,Enterocyte
313838,7895.0,809.0,Enterocyte
313839,6736.0,886.0,Enterocyte
313840,8386.0,3780.0,Enterocyte
313841,9126.0,5631.0,Enterocyte
313842,8069.0,3758.0,Enterocyte
313843,8228.0,2857.0,Enterocyte
313844,8366.0,2286.0,Enterocyte
313845,6944.0,963.0,Enterocyte
313846,8734.0,8153.0,Enterocyte
313847,7981.0,3903.0,Enterocyte
313848,7399.0,106.0,Enterocyte
313849,9073.0,5052.0,Enterocyte
313850,8110.0,2200.0,Enterocyte
313851,6732.0,383.0,Enterocyte
313852,7980.0,1291.0,Enterocyte
313853,8652.0,7831.0,Enterocyte
313854,6267.0,57.0,Enterocyte
313855,9116.0,6523.0,Enterocyte
313856,7560.0,2183.0,Enterocyte
313857,8803.0,5687.0,Enterocyte
313858,7068.0,1350.0,Enterocyte
313859,8448.0,7799.0,Enterocyte
313860,8272.0,8943.0,Enterocyte
313861,7312.0,132.0,Enterocyte
313862,8356.0,3305.0,Enterocyte
313863,6907.0,98.0,Enterocyte
313864,8474.0,3214.0,Enterocyte
313865,8481.0,5816.0,Enterocyte
313866,7960.0,2089.0,Enterocyte
