id,x,y,cell_type
1890182,7192.0,6916.0,Cycling TA
1890183,7213.0,6899.0,Cycling TA
1890184,5646.0,5165.0,Cycling TA
1890191,7906.0,6158.0,Cycling TA
1890192,8057.0,6091.0,Cycling TA
1890193,6138.0,6080.0,Cycling TA
1890194,6745.0,777.0,Cycling TA
1890195,8379.0,1717.0,Cycling TA
1890196,8900.0,6173.0,Cycling TA
1890197,4354.0,3861.0,Cycling TA
1890198,4866.0,52.0,Cycling TA
1890199,5926.0,4722.0,Cycling TA
1890200,3405.0,1837.0,Cycling TA
1890201,8604.0,1308.0,Cycling TA
1890202,5946.0,4712.0,Cycling TA
1890203,8054.0,6082.0,Cycling TA
1890204,6458.0,5804.0,Cycling TA
1890205,6317.0,8782.0,Cycling TA
1890206,6503.0,5800.0,Cycling TA
1890207,7299.0,7152.0,Cycling TA
1890208,8070.0,8840.0,Cycling TA
1890209,5490.0,985.0,Cycling TA
1890210,6447.0,6115.0,Cycling TA
1890211,8228.0,6775.0,Cycling TA
1890212,4561.0,4120.0,Cycling TA
1890213,8860.0,6481.0,Cycling TA
1890214,7891.0,6182.0,Cycling TA
1890215,5945.0,6537.0,Cycling TA
1890216,4088.0,1078.0,Cycling TA
1890217,6310.0,8765.0,Cycling TA
1890218,3704.0,1019.0,Cycling TA
1890219,3663.0,2133.0,Cycling TA
1890220,3472.0,2609.0,Cycling TA
1890221,6536.0,7209.0,Cycling TA
1890222,9394.0,5968.0,Cycling TA
1890223,9345.0,5456.0,Cycling TA
1890224,8374.0,6757.0,Cycling TA
1890225,8071.0,8823.0,Cycling TA
1890226,198.0,513.0,Cycling TA
1890227,4592.0,21.0,Cycling TA
1890228,1022.0,162.0,Cycling TA
1890229,3791.0,1463.0,Cycling TA
1890230,4507.0,638.0,Cycling TA
1890231,5862.0,5608.0,Cycling TA
1890232,9241.0,6153.0,Cycling TA
1890233,7858.0,8748.0,Cycling TA
1890234,7140.0,7332.0,Cycling TA
1890235,9159.0,5474.0,Cycling TA
1890236,8841.0,8081.0,Cycling TA
1890237,4450.0,672.0,Cycling TA
1890238,6996.0,6764.0,Cycling TA
1890239,5646.0,68.0,Cycling TA
1890240,1219.0,130.0,Cycling TA
1890241,6646.0,6968.0,Cycling TA
1890242,8939.0,1812.0,Cycling TA
1890243,5754.0,4964.0,Cycling TA
1890244,4354.0,161.0,Cycling TA
1890245,5948.0,4934.0,Cycling TA
1890246,8827.0,5411.0,Cycling TA
1890247,8019.0,4812.0,Cycling TA
1890248,9193.0,1249.0,Cycling TA
1890249,7611.0,8752.0,Cycling TA
1890250,6482.0,5377.0,Cycling TA
1890251,8476.0,1445.0,Cycling TA
1890252,6279.0,1111.0,Cycling TA
1890253,9055.0,6207.0,Cycling TA
1890254,9123.0,7932.0,Cycling TA
1890255,8621.0,1760.0,Cycling TA
1890256,3545.0,2377.0,Cycling TA
1890257,7664.0,7334.0,Cycling TA
1890258,6426.0,5832.0,Cycling TA
1890259,6764.0,7362.0,Cycling TA
1890260,4214.0,644.0,Cycling TA
1890261,6861.0,9050.0,Cycling TA
1890262,5881.0,66.0,Cycling TA
1890263,5935.0,5451.0,Cycling TA
1890264,4607.0,275.0,Cycling TA
1890265,8545.0,2089.0,Cycling TA
1890266,8158.0,6981.0,Cycling TA
1890267,8903.0,6499.0,Cycling TA
1890268,7244.0,6913.0,Cycling TA
1890269,5039.0,4039.0,Cycling TA
1890270,6392.0,7063.0,Cycling TA
1890271,5036.0,4492.0,Cycling TA
1890272,8008.0,8649.0,Cycling TA
1890273,3491.0,1623.0,Cycling TA
1890274,5532.0,4736.0,Cycling TA
1890275,5933.0,5001.0,Cycling TA
1890276,4896.0,4435.0,Cycling TA
1890277,4258.0,3133.0,Cycling TA
1890278,8069.0,6974.0,Cycling TA
1890279,7562.0,9066.0,Cycling TA
1890280,6327.0,5635.0,Cycling TA
1890281,3772.0,1386.0,Cycling TA
1890282,4389.0,3678.0,Cycling TA
1890283,4349.0,8151.0,Cycling TA
1890284,4300.0,3087.0,Cycling TA
1890285,4669.0,436.0,Cycling TA
1890286,9056.0,5840.0,Cycling TA
1890287,8992.0,8672.0,Cycling TA
1890288,8420.0,1400.0,Cycling TA
1890289,8818.0,1853.0,Cycling TA
1890290,6005.0,4727.0,Cycling TA
1890291,6395.0,6065.0,Cycling TA
1890292,8348.0,6039.0,Cycling TA
1890293,5190.0,8374.0,Cycling TA
1890294,606.0,1071.0,Cycling TA
1890295,6787.0,6796.0,Cycling TA
1890296,5430.0,4065.0,Cycling TA
1890297,9060.0,5626.0,Cycling TA
1890298,6155.0,5719.0,Cycling TA
1890299,5818.0,5350.0,Cycling TA
1890300,6499.0,9061.0,Cycling TA
1890301,8871.0,6226.0,Cycling TA
1890302,3482.0,1490.0,Cycling TA
1890303,7150.0,384.0,Cycling TA
1890304,6993.0,797.0,Cycling TA
1890305,8421.0,5033.0,Cycling TA
1890306,3451.0,2587.0,Cycling TA
1890307,8627.0,6611.0,Cycling TA
1890308,6717.0,6483.0,Cycling TA
1890309,9302.0,5383.0,Cycling TA
1890310,6388.0,6468.0,Cycling TA
1890311,5375.0,4598.0,Cycling TA
1890312,6186.0,5691.0,Cycling TA
1890313,9349.0,1382.0,Cycling TA
1890314,7560.0,9048.0,Cycling TA
1890315,8915.0,1234.0,Cycling TA
1890316,5885.0,4747.0,Cycling TA
1890317,8814.0,5484.0,Cycling TA
1890318,9060.0,5826.0,Cycling TA
1890319,6788.0,7150.0,Cycling TA
1890320,5771.0,5026.0,Cycling TA
1890321,6728.0,686.0,Cycling TA
1890322,7217.0,6754.0,Cycling TA
1890323,7156.0,7091.0,Cycling TA
1890324,7617.0,6739.0,Cycling TA
1890325,8563.0,5658.0,Cycling TA
1890326,6851.0,7130.0,Cycling TA
1890327,3673.0,750.0,Cycling TA
1890328,4610.0,932.0,Cycling TA
1890329,6128.0,5999.0,Cycling TA
1890330,9150.0,5744.0,Cycling TA
1890331,5222.0,490.0,Cycling TA
1890332,9265.0,1241.0,Cycling TA
1890333,4194.0,617.0,Cycling TA
1890334,3886.0,1806.0,Cycling TA
1890335,6391.0,7052.0,Cycling TA
1890336,6703.0,6548.0,Cycling TA
1890337,5037.0,4023.0,Cycling TA
1890338,4402.0,3918.0,Cycling TA
1890339,7188.0,6953.0,Cycling TA
1890340,8908.0,1707.0,Cycling TA
1890341,3865.0,1408.0,Cycling TA
1890342,4620.0,540.0,Cycling TA
1890343,9254.0,5562.0,Cycling TA
1890344,4264.0,315.0,Cycling TA
1890345,3950.0,1543.0,Cycling TA
1890346,6714.0,702.0,Cycling TA
1890347,6659.0,882.0,Cycling TA
1890348,8177.0,6635.0,Cycling TA
1890349,3645.0,3133.0,Cycling TA
1890350,6649.0,8965.0,Cycling TA
1890351,8900.0,5662.0,Cycling TA
1890352,6161.0,6293.0,Cycling TA
1890353,8746.0,852.0,Cycling TA
1890354,6265.0,6525.0,Cycling TA
1890355,4524.0,3660.0,Cycling TA
1890356,3951.0,1573.0,Cycling TA
1890357,4539.0,4112.0,Cycling TA
1890358,6926.0,7001.0,Cycling TA
1890359,7412.0,7231.0,Cycling TA
1890360,4852.0,235.0,Cycling TA
1890361,4285.0,923.0,Cycling TA
1890362,6662.0,6739.0,Cycling TA
1890363,4065.0,2994.0,Cycling TA
1890364,6216.0,5219.0,Cycling TA
1890365,8156.0,6642.0,Cycling TA
1890366,4405.0,131.0,Cycling TA
1890367,8162.0,6362.0,Cycling TA
1890368,6160.0,5081.0,Cycling TA
1890369,8237.0,5815.0,Cycling TA
1890370,6377.0,7063.0,Cycling TA
1890371,4756.0,3893.0,Cycling TA
1890372,8353.0,5984.0,Cycling TA
1890373,3942.0,3567.0,Cycling TA
1890374,6802.0,488.0,Cycling TA
1890375,6636.0,6958.0,Cycling TA
1890376,8290.0,6277.0,Cycling TA
1890377,8985.0,6074.0,Cycling TA
1890378,4197.0,3253.0,Cycling TA
1890379,6024.0,4724.0,Cycling TA
1890380,6165.0,8850.0,Cycling TA
1890381,8533.0,6325.0,Cycling TA
1890382,4026.0,3483.0,Cycling TA
1890383,9204.0,1209.0,Cycling TA
1890384,7606.0,6946.0,Cycling TA
1890385,8582.0,5685.0,Cycling TA
1890386,4857.0,3694.0,Cycling TA
1890387,6908.0,678.0,Cycling TA
1890388,6398.0,5603.0,Cycling TA
1890389,4922.0,448.0,Cycling TA
1890390,9025.0,8218.0,Cycling TA
1890391,9211.0,8056.0,Cycling TA
1890392,6923.0,6235.0,Cycling TA
1890393,6659.0,5826.0,Cycling TA
1890394,5204.0,4104.0,Cycling TA
1890395,8557.0,1874.0,Cycling TA
1890396,7623.0,6935.0,Cycling TA
1890397,5501.0,4751.0,Cycling TA
1890398,8602.0,5878.0,Cycling TA
1890399,4396.0,121.0,Cycling TA
1890400,7038.0,6950.0,Cycling TA
1890401,5784.0,5836.0,Cycling TA
1890402,5413.0,4042.0,Cycling TA
1890403,6361.0,753.0,Cycling TA
1890404,7656.0,6867.0,Cycling TA
1890405,5854.0,4711.0,Cycling TA
1890406,3741.0,735.0,Cycling TA
1890407,9372.0,7824.0,Cycling TA
1890408,9155.0,5260.0,Cycling TA
1890409,4664.0,577.0,Cycling TA
1890410,9014.0,8103.0,Cycling TA
1890411,8511.0,1549.0,Cycling TA
1890412,6208.0,7049.0,Cycling TA
1890413,4454.0,2282.0,Cycling TA
1890414,8014.0,4796.0,Cycling TA
1890415,8687.0,5926.0,Cycling TA
1890416,7913.0,9019.0,Cycling TA
1890417,8848.0,1761.0,Cycling TA
1890418,6298.0,5837.0,Cycling TA
1890419,8142.0,1913.0,Cycling TA
1890420,8705.0,8336.0,Cycling TA
1890421,4186.0,579.0,Cycling TA
1890422,5146.0,4146.0,Cycling TA
1890423,8968.0,1725.0,Cycling TA
1890424,1181.0,82.0,Cycling TA
1890425,8459.0,1585.0,Cycling TA
1890426,3314.0,6933.0,Cycling TA
1890427,6417.0,6887.0,Cycling TA
1890428,6724.0,6963.0,Cycling TA
1890429,8858.0,5720.0,Cycling TA
1890430,8225.0,6394.0,Cycling TA
1890431,8141.0,8767.0,Cycling TA
1890432,5166.0,4121.0,Cycling TA
1890433,6336.0,6745.0,Cycling TA
1890434,7050.0,498.0,Cycling TA
1890564,4742.0,2378.0,CD66+ Enterocyte
1890565,8562.0,4837.0,CD66+ Enterocyte
1890566,8153.0,3353.0,CD66+ Enterocyte
1890567,5632.0,1789.0,CD66+ Enterocyte
1890568,7778.0,2418.0,CD66+ Enterocyte
1890569,7339.0,1386.0,CD66+ Enterocyte
1890570,6398.0,1412.0,CD66+ Enterocyte
1890571,6112.0,2994.0,CD66+ Enterocyte
1890572,7218.0,411.0,CD66+ Enterocyte
1890573,9162.0,4338.0,CD66+ Enterocyte
1890574,4981.0,2381.0,CD66+ Enterocyte
1890575,7467.0,4991.0,CD66+ Enterocyte
1890576,4795.0,1943.0,CD66+ Enterocyte
1890577,9313.0,2128.0,CD66+ Enterocyte
1890578,6736.0,4679.0,CD66+ Enterocyte
1890579,7793.0,5159.0,CD66+ Enterocyte
1890580,3927.0,1589.0,CD66+ Enterocyte
1890581,4451.0,8687.0,CD66+ Enterocyte
1890582,7191.0,4740.0,CD66+ Enterocyte
1890583,7449.0,4827.0,CD66+ Enterocyte
1890584,4671.0,1805.0,CD66+ Enterocyte
