id,x,y,cell_type
1890178,5443.0,3927.0,CD66+ Enterocyte
1890179,5533.0,4063.0,CD66+ Enterocyte
1890180,5477.0,3904.0,CD66+ Enterocyte
1890435,6510.0,4136.0,Cycling TA
1890436,3277.0,3463.0,Cycling TA
1890437,7399.0,3322.0,Cycling TA
1890438,1896.0,2830.0,Cycling TA
1890439,2956.0,3812.0,Cycling TA
1890440,8752.0,2583.0,Cycling TA
1890441,2991.0,2740.0,Cycling TA
1890442,94.0,2225.0,Cycling TA
1890443,5372.0,3199.0,Cycling TA
1890444,2688.0,3394.0,Cycling TA
1890445,7175.0,3477.0,Cycling TA
1890446,6028.0,4106.0,Cycling TA
1890447,3765.0,3025.0,Cycling TA
1890448,6389.0,4779.0,Cycling TA
1890449,8411.0,1994.0,Cycling TA
1890450,9279.0,1757.0,Cycling TA
1890451,5919.0,4318.0,Cycling TA
1890452,107.0,1363.0,Cycling TA
1890453,9106.0,7064.0,Cycling TA
1890454,1547.0,1521.0,Cycling TA
1890455,5863.0,4247.0,Cycling TA
1890456,1448.0,2231.0,Cycling TA
1890457,2867.0,3441.0,Cycling TA
1890458,9110.0,7048.0,Cycling TA
1890459,6435.0,2852.0,Cycling TA
1890460,3596.0,3916.0,Cycling TA
1890461,8533.0,6663.0,Cycling TA
1890462,3604.0,3155.0,Cycling TA
1890463,9.0,1749.0,Cycling TA
1890464,3571.0,4143.0,Cycling TA
1890465,3390.0,3533.0,Cycling TA
1890466,7734.0,1942.0,Cycling TA
1890467,5297.0,3224.0,Cycling TA
1890468,7969.0,2746.0,Cycling TA
1890469,568.0,1989.0,Cycling TA
1890470,3284.0,3475.0,Cycling TA
1890471,8298.0,1790.0,Cycling TA
1890472,3963.0,3298.0,Cycling TA
1890473,3318.0,3826.0,Cycling TA
1890474,3006.0,2820.0,Cycling TA
1890475,6963.0,3496.0,Cycling TA
1890476,2707.0,2351.0,Cycling TA
1890477,5134.0,4761.0,Cycling TA
1890478,1359.0,2396.0,Cycling TA
1890479,3239.0,3450.0,Cycling TA
1890480,2755.0,2265.0,Cycling TA
1890784,622.0,2276.0,CD66+ Enterocyte
1890785,2464.0,2133.0,CD66+ Enterocyte
1890786,4453.0,3686.0,CD66+ Enterocyte
1890787,4496.0,3573.0,CD66+ Enterocyte
1890788,7264.0,2090.0,CD66+ Enterocyte
1890789,4304.0,3541.0,CD66+ Enterocyte
1890790,5489.0,3203.0,CD66+ Enterocyte
1890791,2459.0,3187.0,CD66+ Enterocyte
1890792,3174.0,2881.0,CD66+ Enterocyte
1890793,7008.0,2822.0,CD66+ Enterocyte
1890794,3929.0,3605.0,CD66+ Enterocyte
1890795,7480.0,1961.0,CD66+ Enterocyte
1890796,289.0,1196.0,CD66+ Enterocyte
1890797,6033.0,3338.0,CD66+ Enterocyte
1914019,7353.0,2845.0,Enterocyte
1914020,3303.0,3801.0,Enterocyte
1914021,3123.0,3453.0,Enterocyte
1914022,7905.0,2552.0,Enterocyte
1914023,1023.0,2313.0,Enterocyte
1914024,6180.0,2899.0,Enterocyte
1914025,2042.0,2909.0,Enterocyte
1914026,7434.0,2449.0,Enterocyte
1914027,2220.0,2263.0,Enterocyte
1914028,8583.0,2450.0,Enterocyte
1914029,8741.0,5438.0,Enterocyte
1914030,8573.0,1882.0,Enterocyte
1914031,4851.0,3530.0,Enterocyte
1914032,7374.0,2252.0,Enterocyte
1914033,7780.0,1925.0,Enterocyte
1914034,6137.0,3918.0,Enterocyte
1914035,2157.0,3039.0,Enterocyte
1914036,8363.0,2210.0,Enterocyte
1914037,6379.0,6196.0,Enterocyte
1914038,2405.0,2898.0,Enterocyte
1914039,1042.0,1728.0,Enterocyte
1914040,6387.0,3294.0,Enterocyte
1914041,6627.0,3707.0,Enterocyte
1914042,8740.0,5894.0,Enterocyte
1914043,2457.0,2963.0,Enterocyte
1914044,724.0,1869.0,Enterocyte
1914045,4776.0,3477.0,Enterocyte
1914046,581.0,2017.0,Enterocyte
1914047,6718.0,3471.0,Enterocyte
1914048,5596.0,3890.0,Enterocyte
1914049,3302.0,3477.0,Enterocyte
1914050,7627.0,2045.0,Enterocyte
1914051,2221.0,3141.0,Enterocyte
1914052,2162.0,6823.0,Enterocyte
1914053,6346.0,3877.0,Enterocyte
1914054,306.0,1918.0,Enterocyte
1914055,8272.0,1893.0,Enterocyte
1914056,1233.0,2430.0,Enterocyte
1914057,1340.0,1747.0,Enterocyte
1914058,5751.0,3571.0,Enterocyte
1914059,8453.0,1900.0,Enterocyte
1914060,5506.0,4064.0,Enterocyte
1914061,8506.0,2012.0,Enterocyte
1914062,2193.0,2956.0,Enterocyte
1914063,5238.0,3996.0,Enterocyte
1914064,117.0,1775.0,Enterocyte
1914065,3395.0,3417.0,Enterocyte
1914066,2727.0,2957.0,Enterocyte
1914067,4060.0,3603.0,Enterocyte
1914068,2129.0,1598.0,Enterocyte
1914069,5495.0,4069.0,Enterocyte
1914070,3642.0,3747.0,Enterocyte
1914071,146.0,1580.0,Enterocyte
1914072,8060.0,2712.0,Enterocyte
1914073,8488.0,1995.0,Enterocyte
1914074,8866.0,2198.0,Enterocyte
1914075,911.0,1284.0,Enterocyte
1914076,1953.0,1778.0,Enterocyte
1914077,1470.0,2081.0,Enterocyte
1914078,5133.0,4120.0,Enterocyte
1914079,3151.0,3301.0,Enterocyte
1914080,4845.0,3542.0,Enterocyte
1914081,8522.0,2362.0,Enterocyte
1914082,1889.0,1963.0,Enterocyte
1914083,557.0,2273.0,Enterocyte
1914084,7223.0,2663.0,Enterocyte
1914085,1035.0,1736.0,Enterocyte
1914086,7067.0,2328.0,Enterocyte
1914087,5703.0,3313.0,Enterocyte
1914088,5219.0,3947.0,Enterocyte
1914089,8525.0,2824.0,Enterocyte
1914090,4781.0,3977.0,Enterocyte
1914091,7950.0,2018.0,Enterocyte
1914092,7739.0,1920.0,Enterocyte
1914093,8434.0,1956.0,Enterocyte
1914094,4762.0,3466.0,Enterocyte
1914095,2404.0,3027.0,Enterocyte
1914096,6878.0,3772.0,Enterocyte
1914097,1337.0,1769.0,Enterocyte
1914098,408.0,1932.0,Enterocyte
1914099,8514.0,2020.0,Enterocyte
1914100,232.0,2222.0,Enterocyte
1914101,7048.0,2907.0,Enterocyte
1914102,9331.0,1540.0,Enterocyte
1914103,3859.0,2927.0,Enterocyte
1914104,7752.0,2788.0,Enterocyte
1914105,4984.0,3594.0,Enterocyte
1914106,3435.0,3521.0,Enterocyte
1914107,8651.0,7417.0,Enterocyte
1914108,5548.0,4139.0,Enterocyte
1914109,7790.0,1933.0,Enterocyte
1914110,7113.0,2586.0,Enterocyte
1914111,5270.0,4196.0,Enterocyte
1914112,755.0,1906.0,Enterocyte
1914113,4242.0,3712.0,Enterocyte
1914114,8491.0,1749.0,Enterocyte
1914115,4923.0,4222.0,Enterocyte
1914116,1577.0,1927.0,Enterocyte
1914117,8567.0,1866.0,Enterocyte
1914118,2119.0,2225.0,Enterocyte
1914119,5024.0,3655.0,Enterocyte
1914120,4603.0,3521.0,Enterocyte
1914121,2562.0,2864.0,Enterocyte
1914122,4657.0,4474.0,Enterocyte
1914123,8423.0,2220.0,Enterocyte
1914124,8112.0,2802.0,Enterocyte
1914125,6197.0,4029.0,Enterocyte
1914126,440.0,2346.0,Enterocyte
1914127,8531.0,4614.0,Enterocyte
1914128,2110.0,1600.0,Enterocyte
1914129,6711.0,3845.0,Enterocyte
1914130,4007.0,4115.0,Enterocyte
1914131,3924.0,4395.0,Enterocyte
1914132,2140.0,2372.0,Enterocyte
1914133,6235.0,2745.0,Enterocyte
1914134,7766.0,1920.0,Enterocyte
1914135,8432.0,1759.0,Enterocyte
1914136,1987.0,2775.0,Enterocyte
1914137,3371.0,3938.0,Enterocyte
1914138,2564.0,2838.0,Enterocyte
1914139,7642.0,2112.0,Enterocyte
1914140,7926.0,3159.0,Enterocyte
1914141,2991.0,3018.0,Enterocyte
1914142,3121.0,3422.0,Enterocyte
1914143,7365.0,2906.0,Enterocyte
1914144,7696.0,2738.0,Enterocyte
1914145,2112.0,2326.0,Enterocyte
1914146,6677.0,2886.0,Enterocyte
1914147,4998.0,3596.0,Enterocyte
1914148,349.0,1173.0,Enterocyte
1914149,903.0,2393.0,Enterocyte
1914150,4176.0,3598.0,Enterocyte
1914151,7089.0,3559.0,Enterocyte
1914152,4823.0,4247.0,Enterocyte
1914153,6667.0,2883.0,Enterocyte
1914154,8109.0,2220.0,Enterocyte
1914155,1389.0,2208.0,Enterocyte
1914156,4882.0,3607.0,Enterocyte
1914157,1439.0,1544.0,Enterocyte
1914158,8565.0,1958.0,Enterocyte
1914159,1119.0,2343.0,Enterocyte
1914160,9263.0,1547.0,Enterocyte
1914161,2136.0,2357.0,Enterocyte
1914162,1838.0,2051.0,Enterocyte
1914163,4471.0,3870.0,Enterocyte
1914164,5388.0,3890.0,Enterocyte
1914165,2600.0,3095.0,Enterocyte
1914166,5915.0,4399.0,Enterocyte
1914167,7472.0,2435.0,Enterocyte
1914168,9230.0,1797.0,Enterocyte
1914169,6211.0,2916.0,Enterocyte
1914170,1602.0,2275.0,Enterocyte
1914171,5379.0,3183.0,Enterocyte
1914172,416.0,2021.0,Enterocyte
1914173,3436.0,3496.0,Enterocyte
1914174,2506.0,3185.0,Enterocyte
1914175,5994.0,3749.0,Enterocyte
1914176,8479.0,1984.0,Enterocyte
1914177,2094.0,2392.0,Enterocyte
1914178,5178.0,4044.0,Enterocyte
1914179,3563.0,4082.0,Enterocyte
1914180,4420.0,4508.0,Enterocyte
1914181,6723.0,3954.0,Enterocyte
1914182,1667.0,1717.0,Enterocyte
1914183,7624.0,2024.0,Enterocyte
1914184,7098.0,3612.0,Enterocyte
