id,x,y,cell_type
209861,1680.0,6033.0,NK
220498,3552.0,6738.0,Enterocyte
220499,1612.0,3483.0,Enterocyte
220500,2974.0,6792.0,Enterocyte
220501,3653.0,6242.0,Enterocyte
220502,1461.0,4816.0,Enterocyte
220503,3357.0,6809.0,Enterocyte
220504,1850.0,6015.0,Enterocyte
220505,1372.0,4333.0,Enterocyte
220506,3215.0,6249.0,Enterocyte
220507,3091.0,6100.0,Enterocyte
220508,1365.0,3484.0,Enterocyte
220509,4346.0,5923.0,Enterocyte
220510,2673.0,6052.0,Enterocyte
220511,2160.0,5555.0,Enterocyte
220512,1036.0,5078.0,Enterocyte
220513,2689.0,6945.0,Enterocyte
220514,1066.0,5554.0,Enterocyte
220515,4017.0,5638.0,MUC1+ Enterocyte
220516,4751.0,6339.0,Enterocyte
220517,4039.0,5826.0,Enterocyte
220518,2766.0,6390.0,Enterocyte
220519,1648.0,3232.0,TA
220520,1558.0,6502.0,Enterocyte
220521,3751.0,5511.0,Enterocyte
220522,1350.0,4638.0,Enterocyte
220523,4566.0,6733.0,Enterocyte
220524,940.0,4436.0,Enterocyte
220525,1496.0,3608.0,Enterocyte
220526,140.0,2288.0,Enterocyte
220527,2238.0,6634.0,Enterocyte
220528,1230.0,3106.0,Enterocyte
220529,4723.0,6494.0,Enterocyte
220530,3211.0,3040.0,Enterocyte
220531,1543.0,4416.0,Enterocyte
220532,2854.0,6929.0,MUC1+ Enterocyte
220533,2374.0,3399.0,Enterocyte
220534,3467.0,5871.0,Enterocyte
220535,4067.0,6602.0,Enterocyte
220536,3724.0,6618.0,TA
220537,820.0,4084.0,Enterocyte
220538,2918.0,2424.0,CD66+ Enterocyte
220539,3600.0,6737.0,TA
220540,3494.0,5218.0,TA
220541,1361.0,5233.0,Enterocyte
220542,3470.0,5860.0,Enterocyte
220543,895.0,4440.0,TA
220544,2516.0,3131.0,Enterocyte
220545,723.0,3456.0,Enterocyte
220546,1553.0,4118.0,TA
220547,561.0,4547.0,Enterocyte
220548,1266.0,2912.0,Enterocyte
220549,4236.0,5526.0,TA
220550,4106.0,6173.0,Enterocyte
220551,3637.0,6254.0,Enterocyte
220552,3731.0,5458.0,Enterocyte
220553,935.0,3171.0,Enterocyte
220554,1201.0,4617.0,Enterocyte
220555,2248.0,6620.0,Enterocyte
220556,1269.0,3681.0,Enterocyte
220557,4352.0,5127.0,Enterocyte
220558,2174.0,6465.0,Enterocyte
220559,4972.0,7732.0,CD66+ Enterocyte
220560,717.0,2692.0,Enterocyte
220561,2431.0,3334.0,TA
220562,3778.0,6061.0,TA
220563,2960.0,6441.0,TA
220564,1030.0,3121.0,Enterocyte
220565,3680.0,7397.0,CD66+ Enterocyte
220566,883.0,3257.0,Enterocyte
220567,4555.0,6412.0,Enterocyte
220568,1100.0,3540.0,MUC1+ Enterocyte
220569,4264.0,6250.0,Enterocyte
220570,3928.0,6394.0,Enterocyte
220571,1841.0,5848.0,Enterocyte
220572,2975.0,5892.0,Enterocyte
220573,4836.0,6515.0,Enterocyte
220574,1652.0,4160.0,Enterocyte
220575,725.0,4714.0,Enterocyte
220576,2004.0,6356.0,Enterocyte
220577,1572.0,5690.0,Enterocyte
220578,2041.0,2895.0,CD66+ Enterocyte
220579,4199.0,6260.0,Enterocyte
220580,2207.0,3400.0,Enterocyte
220581,2773.0,3069.0,Enterocyte
220582,1459.0,4676.0,TA
220583,2438.0,6293.0,Enterocyte
220584,1476.0,4747.0,Enterocyte
220585,3641.0,6744.0,Enterocyte
220586,3941.0,6201.0,TA
220587,1026.0,4502.0,MUC1+ Enterocyte
220588,2163.0,3182.0,Enterocyte
220589,4521.0,6327.0,Enterocyte
220590,2744.0,6740.0,Enterocyte
220591,2453.0,6676.0,Enterocyte
220592,590.0,4143.0,Enterocyte
220593,1756.0,6479.0,CD66+ Enterocyte
220594,1500.0,3654.0,TA
220595,2020.0,3152.0,Enterocyte
220596,1061.0,5619.0,Enterocyte
220597,1765.0,5670.0,Enterocyte
220598,1394.0,4377.0,Enterocyte
220599,634.0,4914.0,Enterocyte
220600,986.0,5037.0,MUC1+ Enterocyte
220601,3937.0,5713.0,Enterocyte
220602,4146.0,5757.0,MUC1+ Enterocyte
220603,2827.0,3142.0,Enterocyte
220604,2880.0,5969.0,TA
220605,1217.0,4080.0,Enterocyte
220606,4553.0,6776.0,Enterocyte
220607,4029.0,6241.0,Enterocyte
220608,2215.0,3579.0,TA
220609,1727.0,6488.0,Enterocyte
220610,1283.0,2881.0,Enterocyte
220611,4371.0,6202.0,Enterocyte
220612,3495.0,7009.0,Enterocyte
220613,3038.0,6798.0,Enterocyte
220614,3231.0,6188.0,Enterocyte
220615,1778.0,3033.0,Enterocyte
220616,3164.0,5725.0,Enterocyte
220617,3622.0,6270.0,Enterocyte
220618,3402.0,5022.0,Enterocyte
220619,1135.0,3794.0,Enterocyte
220620,2568.0,3136.0,Enterocyte
220621,3607.0,6535.0,Enterocyte
220622,3717.0,5124.0,Enterocyte
220623,2383.0,2976.0,Enterocyte
220624,4182.0,7686.0,Enterocyte
220625,5195.0,4138.0,CD66+ Enterocyte
220626,2704.0,6900.0,Enterocyte
220627,2175.0,6900.0,Enterocyte
220628,3099.0,6449.0,TA
220629,4398.0,6375.0,Enterocyte
220630,1519.0,5804.0,Enterocyte
220631,1908.0,5948.0,Enterocyte
220632,2262.0,3220.0,Enterocyte
220633,3993.0,6975.0,Enterocyte
220634,4429.0,5997.0,Enterocyte
220635,3822.0,6932.0,MUC1+ Enterocyte
220636,3988.0,5498.0,Enterocyte
220637,777.0,3614.0,Enterocyte
220638,4748.0,7036.0,Enterocyte
220639,3561.0,7131.0,Enterocyte
220640,3528.0,6685.0,Enterocyte
220641,1325.0,5500.0,Enterocyte
220642,2086.0,5824.0,Enterocyte
220643,903.0,3153.0,Enterocyte
220644,878.0,3273.0,Enterocyte
220645,2128.0,6356.0,Enterocyte
220646,701.0,4801.0,Enterocyte
220647,861.0,4047.0,Enterocyte
220648,3666.0,6374.0,Enterocyte
220649,1716.0,6029.0,Enterocyte
220650,767.0,2481.0,Enterocyte
220651,4256.0,7033.0,Enterocyte
220652,3318.0,6042.0,TA
220653,3877.0,6706.0,Enterocyte
220654,3975.0,6331.0,Enterocyte
220655,3246.0,5923.0,Enterocyte
220656,1531.0,5032.0,TA
220657,4408.0,5979.0,TA
220658,5168.0,7498.0,Enterocyte
220659,3042.0,6959.0,Enterocyte
220660,2907.0,6402.0,Enterocyte
220661,1196.0,3860.0,Enterocyte
220662,3786.0,6930.0,Enterocyte
220663,2594.0,6484.0,Enterocyte
220664,2441.0,7040.0,Enterocyte
220665,4038.0,5629.0,TA
220666,2180.0,6914.0,CD66+ Enterocyte
220667,1108.0,3785.0,Enterocyte
220668,1980.0,6077.0,Enterocyte
220669,4237.0,5376.0,Enterocyte
220670,1239.0,3605.0,Enterocyte
220671,3699.0,5622.0,Enterocyte
220672,2498.0,5622.0,Enterocyte
220673,1617.0,3778.0,TA
220674,2261.0,6630.0,Enterocyte
220675,772.0,3754.0,Enterocyte
220676,2075.0,3371.0,Enterocyte
220677,702.0,4528.0,Enterocyte
220678,982.0,3547.0,Enterocyte
220679,4033.0,7526.0,Enterocyte
220680,1309.0,5962.0,Enterocyte
220681,1810.0,5991.0,Enterocyte
220682,3043.0,7287.0,Enterocyte
220683,1584.0,3619.0,Enterocyte
220684,4002.0,6284.0,Enterocyte
220685,1267.0,4679.0,TA
220686,2241.0,6796.0,Enterocyte
220687,3999.0,5497.0,Enterocyte
220688,1532.0,5588.0,Enterocyte
220689,1262.0,4778.0,Enterocyte
220690,1401.0,5661.0,Enterocyte
220691,3456.0,6029.0,TA
220692,5050.0,7774.0,CD66+ Enterocyte
220693,1766.0,3531.0,Enterocyte
220694,3357.0,6578.0,Enterocyte
220695,4207.0,6886.0,Enterocyte
220696,4153.0,7196.0,Enterocyte
220697,1246.0,4158.0,Enterocyte
220698,1956.0,6357.0,Enterocyte
220699,1569.0,6371.0,Enterocyte
220700,3643.0,5814.0,MUC1+ Enterocyte
220701,2417.0,5634.0,Enterocyte
220702,1898.0,3335.0,Enterocyte
220703,3585.0,6269.0,Enterocyte
220704,1266.0,2892.0,Enterocyte
220705,3162.0,6262.0,Enterocyte
220706,4214.0,6623.0,Enterocyte
220707,2161.0,6096.0,MUC1+ Enterocyte
220708,2158.0,3117.0,Enterocyte
220709,4475.0,7232.0,Enterocyte
220710,909.0,3540.0,Enterocyte
220711,1277.0,6033.0,Enterocyte
220712,781.0,3650.0,Enterocyte
220713,3576.0,6343.0,Enterocyte
220714,2650.0,6508.0,Enterocyte
220715,4077.0,5744.0,Enterocyte
220716,4545.0,6709.0,Enterocyte
220717,1164.0,3820.0,Enterocyte
220718,3995.0,6605.0,Enterocyte
220719,720.0,4529.0,Enterocyte
220720,4285.0,5396.0,Enterocyte
220721,4055.0,6743.0,Enterocyte
220722,2717.0,6439.0,TA
220723,1411.0,3557.0,Enterocyte
220724,3576.0,7343.0,Enterocyte
220725,2279.0,2948.0,CD66+ Enterocyte
220726,789.0,4698.0,Enterocyte
220727,3150.0,6388.0,Enterocyte
220728,4919.0,7798.0,CD66+ Enterocyte
220729,4143.0,4841.0,Enterocyte
220730,5106.0,7883.0,CD66+ Enterocyte
220731,3795.0,5880.0,TA
220732,1841.0,2987.0,Enterocyte
220733,4620.0,7110.0,Enterocyte
220734,3250.0,2956.0,CD66+ Enterocyte
220735,3436.0,5730.0,Enterocyte
220736,647.0,3543.0,Enterocyte
220737,2312.0,6224.0,Enterocyte
220738,1741.0,6291.0,Enterocyte
220739,3533.0,7095.0,Enterocyte
220740,3574.0,5316.0,Enterocyte
220741,1835.0,3684.0,Enterocyte
220742,3958.0,7197.0,Enterocyte
220743,1252.0,3017.0,Enterocyte
220744,2422.0,3322.0,TA
220745,2267.0,5541.0,Enterocyte
220746,3939.0,6516.0,Enterocyte
220747,1059.0,4209.0,Enterocyte
220748,3379.0,6400.0,Enterocyte
220749,2423.0,6929.0,Enterocyte
220750,1797.0,5291.0,TA
220751,2330.0,3258.0,Enterocyte
220752,3641.0,5552.0,TA
220753,1845.0,5604.0,Enterocyte
220754,1893.0,2805.0,Enterocyte
220755,3653.0,5978.0,Enterocyte
220756,4494.0,7802.0,CD66+ Enterocyte
220757,761.0,3669.0,Enterocyte
220758,1435.0,3564.0,Enterocyte
220759,2367.0,6931.0,Enterocyte
220760,2751.0,7231.0,CD66+ Enterocyte
220761,3569.0,5202.0,Enterocyte
220762,4020.0,5924.0,TA
220763,3914.0,7094.0,Enterocyte
220764,1460.0,5225.0,Enterocyte
220765,4255.0,5065.0,Enterocyte
220766,1916.0,3339.0,Enterocyte
220767,2380.0,6018.0,MUC1+ Enterocyte
220768,1334.0,5641.0,Enterocyte
220769,3420.0,6615.0,Enterocyte
220770,3450.0,7324.0,Enterocyte
220771,2471.0,6893.0,Enterocyte
220772,1233.0,4347.0,CD66+ Enterocyte
220773,1701.0,3660.0,Enterocyte
220774,1015.0,2544.0,Enterocyte
220775,4399.0,6112.0,Enterocyte
220776,4238.0,6692.0,Enterocyte
220777,2218.0,6690.0,Enterocyte
220778,1150.0,3921.0,Enterocyte
220779,2985.0,5981.0,TA
220780,889.0,3519.0,Enterocyte
220781,4671.0,6294.0,Enterocyte
220782,630.0,3554.0,Enterocyte
220783,3809.0,6111.0,TA
220784,3554.0,6497.0,Enterocyte
220785,2505.0,6264.0,Enterocyte
220786,4374.0,6173.0,Enterocyte
220787,2988.0,5949.0,MUC1+ Enterocyte
220788,3729.0,6873.0,Enterocyte
220789,1186.0,4188.0,Enterocyte
220790,4764.0,7309.0,Enterocyte
220791,4108.0,5141.0,Enterocyte
220792,4738.0,6333.0,Enterocyte
220793,6117.0,3477.0,CD66+ Enterocyte
220794,1458.0,4036.0,Enterocyte
220795,1636.0,5102.0,Enterocyte
220796,1156.0,4879.0,Enterocyte
220797,1333.0,4364.0,Enterocyte
220798,3668.0,5848.0,Enterocyte
220799,3215.0,6583.0,Enterocyte
220800,2232.0,5898.0,Enterocyte
220801,2155.0,5560.0,Enterocyte
220802,4653.0,6300.0,CD66+ Enterocyte
220803,3823.0,5347.0,Enterocyte
220804,1779.0,3527.0,Enterocyte
220805,2613.0,3425.0,TA
220806,1447.0,4925.0,TA
220807,3341.0,6927.0,Enterocyte
220808,4250.0,7022.0,MUC1+ Enterocyte
220809,3831.0,4933.0,Enterocyte
220810,1300.0,3701.0,Enterocyte
220811,2733.0,6746.0,Enterocyte
220812,762.0,3490.0,Enterocyte
220813,4376.0,7577.0,Enterocyte
220814,1860.0,6682.0,Enterocyte
220815,1734.0,5382.0,MUC1+ Enterocyte
220816,1344.0,5914.0,Enterocyte
220817,3853.0,6668.0,Enterocyte
220818,3702.0,6728.0,Enterocyte
220819,1240.0,4457.0,Enterocyte
220820,3683.0,5463.0,Enterocyte
220821,3723.0,5468.0,Enterocyte
220822,4391.0,7668.0,Enterocyte
220823,2914.0,6147.0,TA
220824,1734.0,3071.0,Enterocyte
220825,2185.0,6884.0,Enterocyte
220826,1312.0,5204.0,Enterocyte
220827,3616.0,6259.0,Enterocyte
220828,3691.0,5146.0,TA
220829,2154.0,5602.0,Enterocyte
220830,3169.0,5737.0,Enterocyte
220831,1624.0,5065.0,Enterocyte
220832,1760.0,6267.0,Enterocyte
220833,3969.0,5409.0,Enterocyte
220834,468.0,3932.0,Enterocyte
220835,1240.0,3590.0,Enterocyte
220836,3964.0,6972.0,TA
220837,3843.0,6950.0,Enterocyte
220838,3211.0,5677.0,Enterocyte
220839,1344.0,5896.0,Enterocyte
