id,x,y,cell_type
2373376,1447.0,1037.0,NK
2373377,1797.0,7647.0,NK
2373378,2066.0,7662.0,NK
2373379,798.0,8419.0,NK
2373380,6315.0,9055.0,NK
2373381,2045.0,3725.0,NK
2373382,2215.0,5644.0,NK
2373383,8529.0,8715.0,NK
2373384,1675.0,779.0,NK
2373385,7149.0,5448.0,NK
2373386,2082.0,2652.0,NK
2373390,2578.0,5170.0,NK
2373391,2510.0,248.0,NK
2373396,2281.0,3204.0,NK
2373397,2595.0,5340.0,NK
2373398,1972.0,7536.0,NK
2379520,2040.0,1079.0,Enterocyte
2379521,3081.0,4321.0,Enterocyte
2379522,2387.0,2467.0,Enterocyte
2379523,1247.0,6152.0,Enterocyte
2379524,1757.0,6386.0,Enterocyte
2379525,2032.0,5976.0,Enterocyte
2379526,8084.0,6003.0,Enterocyte
2379527,1443.0,1142.0,CD66+ Enterocyte
2379528,2002.0,6943.0,Enterocyte
2379529,7507.0,4668.0,Enterocyte
2379530,1771.0,7660.0,Enterocyte
2379531,8118.0,4993.0,Enterocyte
2379532,7870.0,4530.0,Enterocyte
2379533,2212.0,6270.0,TA
2379534,8097.0,5841.0,Enterocyte
2379535,1627.0,4522.0,Enterocyte
2379536,8860.0,1138.0,Enterocyte
2379537,1606.0,3905.0,Enterocyte
2379538,1367.0,4148.0,CD66+ Enterocyte
2379539,1848.0,373.0,Enterocyte
2379540,1925.0,6513.0,Enterocyte
2379541,1362.0,4350.0,CD66+ Enterocyte
2379542,1825.0,7648.0,TA
2379543,1807.0,5901.0,Enterocyte
2379544,3573.0,7507.0,CD66+ Enterocyte
2379545,1867.0,7307.0,Enterocyte
2379546,3987.0,5432.0,Enterocyte
2379547,6908.0,2351.0,Enterocyte
2379548,1469.0,1724.0,Enterocyte
2379549,1577.0,3471.0,CD66+ Enterocyte
2379550,1776.0,2204.0,Enterocyte
2379551,3743.0,4995.0,Paneth
2379552,8250.0,7652.0,Enterocyte
2379553,1817.0,4519.0,Enterocyte
2379554,1182.0,5469.0,Enterocyte
2379555,1573.0,5741.0,Enterocyte
2379556,2133.0,3946.0,Enterocyte
2379557,2121.0,7072.0,TA
2379558,8627.0,2329.0,Enterocyte
2379559,6502.0,1011.0,Enterocyte
2379560,3843.0,3812.0,Enterocyte
2379561,1446.0,6372.0,Enterocyte
2379562,6678.0,7849.0,Enterocyte
2379563,3612.0,5725.0,Enterocyte
2379564,8278.0,3802.0,Enterocyte
2379565,2192.0,4305.0,Enterocyte
2379566,2447.0,78.0,Enterocyte
2379567,1432.0,7211.0,Enterocyte
2379568,1750.0,7049.0,Enterocyte
2379569,8130.0,6169.0,Enterocyte
2379570,1917.0,3965.0,Enterocyte
2379571,718.0,8768.0,Enterocyte
2379572,970.0,7789.0,CD66+ Enterocyte
2379573,1905.0,6923.0,Enterocyte
2379574,4038.0,3963.0,Paneth
2379575,3678.0,7587.0,Enterocyte
2379576,3727.0,7379.0,Enterocyte
2379577,4083.0,4523.0,Paneth
2379578,1910.0,4462.0,Enterocyte
2379579,3608.0,7538.0,TA
2379580,580.0,8706.0,CD66+ Enterocyte
2379581,1763.0,2522.0,TA
2379582,3644.0,7931.0,Enterocyte
2379583,8611.0,460.0,Enterocyte
2379584,1694.0,3680.0,Enterocyte
2379585,2116.0,6673.0,TA
2379586,1910.0,2611.0,Enterocyte
2379587,8718.0,8140.0,Enterocyte
2379588,3645.0,8021.0,Enterocyte
2379589,2237.0,4214.0,TA
2379590,1091.0,8081.0,Enterocyte
2379591,1819.0,6624.0,Enterocyte
2379592,1955.0,6203.0,Enterocyte
2379593,1967.0,853.0,Enterocyte
2379594,841.0,2830.0,Enterocyte
2379595,8572.0,7727.0,Enterocyte
2379596,4048.0,8533.0,Enterocyte
2379597,1674.0,6177.0,Enterocyte
2379598,3617.0,8161.0,Enterocyte
2379599,1874.0,444.0,Enterocyte
2379600,1869.0,3251.0,TA
2379601,1621.0,3841.0,CD66+ Enterocyte
2379602,1307.0,6700.0,Enterocyte
2379603,3974.0,5425.0,Enterocyte
2379604,1502.0,8280.0,Enterocyte
2379605,1388.0,474.0,Enterocyte
2379606,2104.0,5959.0,Enterocyte
2379607,2015.0,3702.0,Enterocyte
2379608,1954.0,6352.0,Enterocyte
2379609,2382.0,11.0,Enterocyte
2379610,1076.0,7882.0,Enterocyte
2379611,2098.0,1166.0,Enterocyte
2379612,1549.0,351.0,CD66+ Enterocyte
2379613,1670.0,3804.0,Enterocyte
2379614,1242.0,6162.0,CD66+ Enterocyte
2379615,3981.0,4368.0,Paneth
2379616,1546.0,6039.0,Enterocyte
2379617,780.0,8262.0,CD66+ Enterocyte
2379618,1572.0,2243.0,Enterocyte
2379619,1800.0,7759.0,Enterocyte
2379620,1188.0,7915.0,Enterocyte
2379621,1591.0,3832.0,Enterocyte
2379622,8015.0,5706.0,Enterocyte
2379623,1865.0,3368.0,Enterocyte
2379624,8732.0,8827.0,Enterocyte
2379625,2180.0,6966.0,Enterocyte
2379626,1803.0,6696.0,Enterocyte
2379627,3285.0,6733.0,Enterocyte
2379628,1201.0,6016.0,Enterocyte
2379629,8770.0,7997.0,Enterocyte
2379630,1081.0,7024.0,CD66+ Enterocyte
2379631,3385.0,6356.0,Enterocyte
2379632,4242.0,9028.0,Enterocyte
2379633,7897.0,6134.0,Enterocyte
2379634,7826.0,933.0,Enterocyte
2379635,1859.0,472.0,Enterocyte
2379636,9211.0,1377.0,Enterocyte
2379637,2196.0,3178.0,TA
2379638,1668.0,1112.0,Enterocyte
2379639,9201.0,8574.0,Enterocyte
2379640,1782.0,5632.0,Enterocyte
2379641,1773.0,2550.0,TA
2379642,6428.0,1541.0,Enterocyte
2379643,1709.0,7708.0,Enterocyte
2379644,8015.0,5541.0,Enterocyte
2379645,1352.0,5695.0,Enterocyte
2379646,3789.0,3511.0,Paneth
2379647,1400.0,5640.0,Enterocyte
2379648,1497.0,3197.0,Enterocyte
2379649,3552.0,7548.0,Enterocyte
2379650,8415.0,7071.0,Enterocyte
2379651,1996.0,1002.0,Enterocyte
2379652,1810.0,5090.0,Enterocyte
2379653,2109.0,1142.0,Enterocyte
2379654,1685.0,2770.0,Enterocyte
2379655,2101.0,7091.0,Enterocyte
2379656,3596.0,7605.0,TA
2379657,1377.0,6003.0,CD66+ Enterocyte
2379658,3883.0,4115.0,Enterocyte
2379659,1441.0,2197.0,Enterocyte
2379660,1741.0,2377.0,Enterocyte
2379661,5020.0,1220.0,Enterocyte
2379662,8322.0,7540.0,Enterocyte
2379663,1754.0,1599.0,Enterocyte
2379664,1752.0,6528.0,Enterocyte
2379665,1822.0,5112.0,Enterocyte
2379666,7470.0,6014.0,Enterocyte
2379667,2080.0,3240.0,Enterocyte
2379668,1943.0,4311.0,Enterocyte
2379669,975.0,8215.0,Enterocyte
2379670,7964.0,5416.0,Enterocyte
2379671,2432.0,1378.0,Enterocyte
2379672,1413.0,7236.0,Enterocyte
2379673,8281.0,8050.0,Enterocyte
2379674,1860.0,2070.0,Enterocyte
2379675,1265.0,7275.0,CD66+ Enterocyte
2379676,2190.0,5457.0,TA
2379677,1204.0,6308.0,Enterocyte
2379678,1824.0,36.0,Enterocyte
2379679,1413.0,8481.0,TA
2379680,1377.0,7573.0,Enterocyte
2379681,1940.0,1003.0,Enterocyte
2379682,1589.0,3933.0,Enterocyte
2379683,1932.0,4735.0,Enterocyte
2379684,3813.0,4089.0,Enterocyte
2379685,1677.0,4624.0,Enterocyte
2379686,5600.0,1676.0,Enterocyte
2379687,1952.0,2600.0,TA
2379688,4059.0,5035.0,Paneth
2379689,9285.0,8689.0,Enterocyte
2379690,1952.0,7248.0,Enterocyte
2379691,1391.0,4910.0,Enterocyte
2379692,1591.0,7233.0,Enterocyte
2379693,1336.0,4699.0,Enterocyte
2379694,4021.0,1804.0,Enterocyte
2379695,1975.0,6099.0,Enterocyte
2379696,5170.0,3179.0,Enterocyte
2379697,1810.0,913.0,Enterocyte
2379698,1537.0,1414.0,Enterocyte
2379699,1413.0,832.0,Enterocyte
2379700,2618.0,4164.0,Enterocyte
2379701,8988.0,8148.0,Enterocyte
2379702,1832.0,2601.0,Enterocyte
2379703,3931.0,4051.0,Enterocyte
2379704,2058.0,5131.0,Enterocyte
2379705,1548.0,7674.0,Enterocyte
2379706,1161.0,2873.0,Enterocyte
2379707,1581.0,6576.0,Enterocyte
2379708,1858.0,5948.0,Enterocyte
