id,x,y,cell_type
1890481,7109.0,7160.0,Cycling TA
1890482,4803.0,55.0,Cycling TA
1890483,7203.0,7413.0,Cycling TA
1890484,424.0,1437.0,Cycling TA
1890485,93.0,344.0,Cycling TA
1890798,8757.0,7282.0,CD66+ Enterocyte
1890799,8875.0,8533.0,CD66+ Enterocyte
1890800,8119.0,5638.0,CD66+ Enterocyte
1890801,8443.0,6138.0,CD66+ Enterocyte
1890802,7645.0,4965.0,CD66+ Enterocyte
1890803,8309.0,8029.0,CD66+ Enterocyte
1890804,7245.0,2654.0,CD66+ Enterocyte
1890805,6996.0,2910.0,CD66+ Enterocyte
1890806,7953.0,7001.0,CD66+ Enterocyte
1890807,7735.0,2597.0,CD66+ Enterocyte
1890808,8118.0,4691.0,CD66+ Enterocyte
1890809,8863.0,8133.0,CD66+ Enterocyte
1890810,6851.0,909.0,CD66+ Enterocyte
1890811,7930.0,3612.0,CD66+ Enterocyte
1890812,7673.0,2898.0,CD66+ Enterocyte
1890813,8938.0,8593.0,CD66+ Enterocyte
1890814,8390.0,6145.0,CD66+ Enterocyte
1890815,7855.0,3886.0,CD66+ Enterocyte
1890816,8037.0,5673.0,CD66+ Enterocyte
1890817,8391.0,6808.0,CD66+ Enterocyte
1890818,8091.0,5648.0,CD66+ Enterocyte
1890819,7749.0,5014.0,CD66+ Enterocyte
1890820,6333.0,2904.0,CD66+ Enterocyte
1890821,8221.0,4585.0,CD66+ Enterocyte
1890822,7235.0,2029.0,CD66+ Enterocyte
1890823,7819.0,4384.0,CD66+ Enterocyte
1890824,7792.0,4724.0,CD66+ Enterocyte
1890825,6511.0,1325.0,CD66+ Enterocyte
1890826,7239.0,3143.0,CD66+ Enterocyte
1890827,7787.0,4711.0,CD66+ Enterocyte
1890828,6475.0,965.0,CD66+ Enterocyte
1890829,8525.0,5708.0,CD66+ Enterocyte
1890830,7785.0,3178.0,CD66+ Enterocyte
1890831,7841.0,3178.0,CD66+ Enterocyte
1890832,7472.0,2597.0,CD66+ Enterocyte
1890833,8434.0,5175.0,CD66+ Enterocyte
1890834,8847.0,7500.0,CD66+ Enterocyte
1890835,7660.0,3228.0,CD66+ Enterocyte
1890836,8739.0,8500.0,CD66+ Enterocyte
1890837,8536.0,5910.0,CD66+ Enterocyte
1890838,8193.0,4858.0,CD66+ Enterocyte
1890839,7696.0,4730.0,CD66+ Enterocyte
1890840,8993.0,6966.0,CD66+ Enterocyte
1890841,7885.0,5688.0,CD66+ Enterocyte
1890842,8749.0,7187.0,CD66+ Enterocyte
1890843,6969.0,1701.0,CD66+ Enterocyte
1890844,7171.0,1440.0,CD66+ Enterocyte
1890845,8616.0,7389.0,CD66+ Enterocyte
1890846,7705.0,2729.0,CD66+ Enterocyte
1890847,8475.0,8018.0,CD66+ Enterocyte
1890848,6278.0,803.0,CD66+ Enterocyte
1890849,7813.0,4690.0,CD66+ Enterocyte
1890850,8205.0,5795.0,CD66+ Enterocyte
1890851,7919.0,5913.0,CD66+ Enterocyte
1890852,7848.0,5056.0,CD66+ Enterocyte
1890853,8403.0,6073.0,CD66+ Enterocyte
1890854,8098.0,5662.0,CD66+ Enterocyte
1890855,8630.0,7373.0,CD66+ Enterocyte
1890856,7507.0,3967.0,CD66+ Enterocyte
1890857,8789.0,6874.0,CD66+ Enterocyte
1890858,6832.0,739.0,CD66+ Enterocyte
1890859,7522.0,2579.0,CD66+ Enterocyte
1890860,8817.0,6903.0,CD66+ Enterocyte
1890861,7790.0,4691.0,CD66+ Enterocyte
1890862,8825.0,8459.0,CD66+ Enterocyte
1890863,8870.0,8512.0,CD66+ Enterocyte
1890864,6692.0,685.0,CD66+ Enterocyte
1890865,8140.0,4522.0,CD66+ Enterocyte
1890866,7191.0,3061.0,CD66+ Enterocyte
1890867,8913.0,8352.0,CD66+ Enterocyte
1890868,8968.0,8450.0,CD66+ Enterocyte
1890869,8066.0,4067.0,CD66+ Enterocyte
1890870,8911.0,8333.0,CD66+ Enterocyte
1890871,8967.0,8422.0,CD66+ Enterocyte
1890872,8792.0,7320.0,CD66+ Enterocyte
1890873,6824.0,419.0,CD66+ Enterocyte
1890874,8841.0,7281.0,CD66+ Enterocyte
1890875,8849.0,8186.0,CD66+ Enterocyte
1890876,7238.0,2998.0,CD66+ Enterocyte
