id,x,y,cell_type
663485,1255.0,5652.0,Cycling TA
663486,1445.0,5866.0,Cycling TA
663487,3816.0,6802.0,Cycling TA
663895,1026.0,5515.0,Cycling TA
663896,2181.0,7434.0,Cycling TA
663897,222.0,6158.0,Cycling TA
663898,873.0,6189.0,Cycling TA
663899,1227.0,5675.0,Cycling TA
663900,1629.0,7104.0,Cycling TA
663901,1542.0,7600.0,Cycling TA
663902,1629.0,8673.0,Cycling TA
663903,986.0,6218.0,Cycling TA
663904,1315.0,6837.0,Cycling TA
663905,1607.0,7254.0,Cycling TA
663906,557.0,8344.0,Cycling TA
663907,1531.0,7601.0,Cycling TA
663908,1895.0,4937.0,Cycling TA
663909,1354.0,7380.0,Cycling TA
663910,608.0,8332.0,Cycling TA
663911,1384.0,7313.0,Cycling TA
663912,1182.0,6425.0,Cycling TA
663913,4872.0,2567.0,Cycling TA
663914,2844.0,7813.0,Cycling TA
663915,642.0,5912.0,Cycling TA
663916,4506.0,2524.0,Cycling TA
663917,2913.0,7710.0,Cycling TA
663918,1223.0,8643.0,Cycling TA
663919,1407.0,6764.0,Cycling TA
663920,2888.0,3235.0,Cycling TA
663921,1698.0,8641.0,Cycling TA
663922,7158.0,6331.0,Cycling TA
663923,1557.0,7596.0,Cycling TA
663924,2614.0,7635.0,Cycling TA
663925,1395.0,8737.0,Cycling TA
663926,1438.0,6574.0,Cycling TA
663927,1581.0,7248.0,Cycling TA
663928,1677.0,8667.0,Cycling TA
663929,1851.0,4445.0,Cycling TA
663930,1267.0,8386.0,Cycling TA
663931,1411.0,6825.0,Cycling TA
663932,3451.0,2927.0,Cycling TA
664072,276.0,6311.0,CD66+ Enterocyte
664073,149.0,5232.0,CD66+ Enterocyte
664074,216.0,6279.0,CD66+ Enterocyte
664075,220.0,5086.0,CD66+ Enterocyte
664076,207.0,5235.0,CD66+ Enterocyte
664077,75.0,5887.0,CD66+ Enterocyte
664078,551.0,7121.0,CD66+ Enterocyte
664079,287.0,6483.0,CD66+ Enterocyte
664080,535.0,7173.0,CD66+ Enterocyte
664081,5748.0,1853.0,CD66+ Enterocyte
664082,91.0,6034.0,CD66+ Enterocyte
664083,1190.0,3414.0,CD66+ Enterocyte
664084,5771.0,1923.0,CD66+ Enterocyte
664085,214.0,6249.0,CD66+ Enterocyte
664086,242.0,6334.0,CD66+ Enterocyte
664087,171.0,5689.0,CD66+ Enterocyte
664088,2620.0,2474.0,CD66+ Enterocyte
664089,4029.0,1748.0,CD66+ Enterocyte
664090,109.0,5824.0,CD66+ Enterocyte
664091,573.0,6642.0,CD66+ Enterocyte
664092,3703.0,1709.0,CD66+ Enterocyte
664093,524.0,6750.0,CD66+ Enterocyte
664094,733.0,7069.0,CD66+ Enterocyte
664095,609.0,8362.0,CD66+ Enterocyte
664096,5917.0,2187.0,CD66+ Enterocyte
664097,725.0,4065.0,CD66+ Enterocyte
664098,3175.0,1944.0,CD66+ Enterocyte
664099,1787.0,3367.0,CD66+ Enterocyte
664100,587.0,6681.0,CD66+ Enterocyte
664101,1905.0,3043.0,CD66+ Enterocyte
664102,6362.0,1857.0,CD66+ Enterocyte
664103,5106.0,1661.0,CD66+ Enterocyte
664104,5937.0,2100.0,CD66+ Enterocyte
664105,3413.0,2216.0,CD66+ Enterocyte
664106,6550.0,2653.0,CD66+ Enterocyte
664107,6013.0,2234.0,CD66+ Enterocyte
664108,6135.0,2029.0,CD66+ Enterocyte
664109,4001.0,1726.0,CD66+ Enterocyte
664110,3872.0,2078.0,CD66+ Enterocyte
664111,3778.0,1859.0,CD66+ Enterocyte
664112,3275.0,1818.0,CD66+ Enterocyte
664113,697.0,6955.0,CD66+ Enterocyte
