id,x,y,cell_type
502229,1496.0,2797.0,DC
502230,1449.0,2846.0,DC
502231,7347.0,3471.0,M1 Macrophage
502232,7578.0,8249.0,Plasma
502233,4152.0,7651.0,M1 Macrophage
502234,5947.0,6747.0,CD4+ T cell
502235,6294.0,5017.0,CD4+ T cell
502236,6584.0,3295.0,M1 Macrophage
502237,5930.0,4908.0,M1 Macrophage
502238,5938.0,6708.0,Plasma
502239,8037.0,1199.0,M1 Macrophage
502240,7790.0,755.0,Plasma
502241,1470.0,5373.0,M1 Macrophage
502242,6911.0,736.0,Stroma
502243,6304.0,6689.0,CD4+ T cell
502244,7003.0,6003.0,M1 Macrophage
502245,8196.0,2194.0,Plasma
502246,2797.0,5975.0,Smooth muscle
502247,2186.0,2489.0,M1 Macrophage
502248,2081.0,6725.0,Smooth muscle
502249,5475.0,8845.0,Stroma
502250,1524.0,5911.0,Smooth muscle
502251,7207.0,7779.0,Stroma
502252,4803.0,1287.0,Smooth muscle
502253,1775.0,1562.0,Stroma
502254,7696.0,1227.0,Smooth muscle
502255,4043.0,7119.0,Smooth muscle
502256,8007.0,1237.0,M2 Macrophage
502257,7202.0,7095.0,DC
502258,5851.0,1277.0,Stroma
502259,8256.0,2145.0,DC
502260,7938.0,2820.0,DC
502261,8382.0,614.0,DC
502262,5452.0,1155.0,Lymphatic
502263,7418.0,1255.0,Stroma
502264,7466.0,1407.0,Stroma
502265,8614.0,1282.0,Stroma
502266,1812.0,3615.0,Nerve
502267,6530.0,8307.0,Stroma
502268,5841.0,3368.0,Stroma
502269,435.0,3703.0,Stroma
502270,780.0,1108.0,Stroma
502271,6870.0,1900.0,Stroma
502272,8074.0,2774.0,Stroma
502273,5798.0,7901.0,Stroma
502274,8490.0,2240.0,Stroma
502275,7413.0,1963.0,Stroma
502276,1713.0,908.0,Nerve
502277,5451.0,4072.0,Stroma
502278,8624.0,1266.0,Stroma
502279,1367.0,2749.0,Nerve
502280,6423.0,1114.0,Stroma
502281,7537.0,1626.0,Stroma
502282,6790.0,1807.0,Stroma
502283,8104.0,1949.0,Stroma
502284,8153.0,1958.0,Lymphatic
502285,8115.0,2893.0,Stroma
502286,6253.0,1598.0,Stroma
502287,2745.0,3158.0,Lymphatic
502288,942.0,4171.0,Lymphatic
502289,7583.0,7345.0,Stroma
502290,8003.0,1640.0,Stroma
502291,8278.0,1505.0,Nerve
502292,8425.0,1323.0,Lymphatic
502293,7045.0,1188.0,Stroma
502294,7249.0,1204.0,Stroma
502295,6817.0,5196.0,ICC
502296,5715.0,4237.0,Stroma
502297,6222.0,1956.0,Stroma
502298,8189.0,1763.0,Lymphatic
502299,7174.0,1231.0,Stroma
502300,5461.0,1123.0,Lymphatic
502301,8434.0,1521.0,Nerve
502302,8719.0,1046.0,Stroma
502303,7124.0,1647.0,Stroma
502304,1504.0,5131.0,Lymphatic
502305,3228.0,6697.0,Nerve
502306,7862.0,988.0,Stroma
502307,691.0,2564.0,Stroma
502308,6814.0,1804.0,Stroma
502309,1190.0,1733.0,Stroma
502310,7126.0,1510.0,Stroma
502311,8735.0,577.0,Stroma
502312,7133.0,1677.0,Stroma
502313,1181.0,3430.0,Nerve
502314,2528.0,9033.0,ICC
502315,5832.0,925.0,Stroma
502316,6244.0,8396.0,Stroma
502317,991.0,3523.0,Nerve
502318,8245.0,2842.0,Stroma
502319,5717.0,7342.0,Stroma
502320,7163.0,1535.0,Stroma
502321,3738.0,3011.0,Stroma
502322,6176.0,381.0,Stroma
502323,5451.0,253.0,Stroma
502324,1497.0,2018.0,Nerve
502325,4495.0,2529.0,ICC
502326,7117.0,3709.0,Stroma
502327,7166.0,1563.0,Stroma
502328,5462.0,150.0,Lymphatic
