id,x,y,cell_type
76915,7657.0,8103.0,Cycling TA
76916,6613.0,1836.0,Cycling TA
76917,8707.0,3713.0,Cycling TA
76918,9017.0,4735.0,Cycling TA
76919,8525.0,5008.0,Cycling TA
76920,5561.0,901.0,Cycling TA
76921,5927.0,280.0,Cycling TA
76922,5563.0,1171.0,Cycling TA
76923,9095.0,4901.0,Cycling TA
76924,2737.0,5701.0,Cycling TA
76925,5481.0,529.0,Cycling TA
76926,3894.0,1433.0,Cycling TA
76927,6746.0,5528.0,Cycling TA
76928,4782.0,475.0,Cycling TA
76929,6489.0,5686.0,Cycling TA
76930,6794.0,913.0,Cycling TA
76931,8652.0,9003.0,Cycling TA
76932,7501.0,8034.0,Cycling TA
76933,5278.0,507.0,Cycling TA
76934,8300.0,4104.0,Cycling TA
76935,6014.0,156.0,Cycling TA
76936,8845.0,3753.0,Cycling TA
76937,7648.0,8573.0,Cycling TA
76938,6580.0,544.0,Cycling TA
76939,6565.0,5213.0,Cycling TA
76940,2167.0,9020.0,Cycling TA
76941,2645.0,6894.0,Cycling TA
76942,9000.0,6036.0,Cycling TA
76943,9404.0,4173.0,Cycling TA
76944,5947.0,328.0,Cycling TA
76945,2719.0,6508.0,Cycling TA
76946,2647.0,6430.0,Cycling TA
76947,9171.0,4386.0,Cycling TA
76948,6205.0,6422.0,Cycling TA
76949,4587.0,556.0,Cycling TA
76950,8876.0,3782.0,Cycling TA
76951,5461.0,707.0,Cycling TA
76952,5140.0,189.0,Cycling TA
76953,6493.0,7051.0,Cycling TA
76954,9194.0,5082.0,Cycling TA
76955,2671.0,6445.0,Cycling TA
76956,5320.0,487.0,Cycling TA
76957,5287.0,962.0,Cycling TA
76958,4067.0,1174.0,Cycling TA
76959,8678.0,5412.0,Cycling TA
76960,6533.0,1672.0,Cycling TA
76961,6355.0,5399.0,Cycling TA
76962,6504.0,5737.0,Cycling TA
76963,3372.0,4993.0,Cycling TA
76964,3953.0,1425.0,Cycling TA
77022,6278.0,8968.0,CD66+ Enterocyte
77023,4063.0,4663.0,CD66+ Enterocyte
77024,5354.0,2676.0,CD66+ Enterocyte
77025,3783.0,5958.0,CD66+ Enterocyte
77026,4207.0,4429.0,CD66+ Enterocyte
77027,6055.0,8887.0,CD66+ Enterocyte
77028,6671.0,8805.0,CD66+ Enterocyte
77029,4570.0,2104.0,CD66+ Enterocyte
77030,5274.0,3588.0,CD66+ Enterocyte
77031,3408.0,6302.0,CD66+ Enterocyte
77032,6171.0,8673.0,CD66+ Enterocyte
77033,4309.0,1749.0,CD66+ Enterocyte
77034,5626.0,5086.0,CD66+ Enterocyte
77035,5178.0,3500.0,CD66+ Enterocyte
77036,6005.0,4492.0,CD66+ Enterocyte
77037,5561.0,4878.0,CD66+ Enterocyte
77038,4817.0,2258.0,CD66+ Enterocyte
77039,6624.0,5781.0,CD66+ Enterocyte
77040,5716.0,4913.0,CD66+ Enterocyte
77041,5194.0,2597.0,CD66+ Enterocyte
77042,5819.0,6693.0,CD66+ Enterocyte
77043,6278.0,8930.0,CD66+ Enterocyte
77044,5973.0,4819.0,CD66+ Enterocyte
77045,5253.0,3764.0,CD66+ Enterocyte
77046,4546.0,1373.0,CD66+ Enterocyte
77047,5542.0,4914.0,CD66+ Enterocyte
77048,5991.0,8549.0,CD66+ Enterocyte
77049,5234.0,3715.0,CD66+ Enterocyte
77050,6114.0,8215.0,CD66+ Enterocyte
77051,5240.0,2018.0,CD66+ Enterocyte
77052,5669.0,4701.0,CD66+ Enterocyte
77053,6154.0,7899.0,CD66+ Enterocyte
77054,3451.0,6366.0,CD66+ Enterocyte
77055,5769.0,6652.0,CD66+ Enterocyte
77056,4430.0,3937.0,CD66+ Enterocyte
77057,6229.0,7956.0,CD66+ Enterocyte
77058,6076.0,8801.0,CD66+ Enterocyte
77059,7110.0,7885.0,CD66+ Enterocyte
77060,1243.0,7032.0,CD66+ Enterocyte
77061,5889.0,3490.0,CD66+ Enterocyte
77062,5535.0,5272.0,CD66+ Enterocyte
77063,4415.0,3229.0,CD66+ Enterocyte
77064,5383.0,3817.0,CD66+ Enterocyte
77065,5900.0,7058.0,CD66+ Enterocyte
77066,5758.0,6103.0,CD66+ Enterocyte
77067,5519.0,4956.0,CD66+ Enterocyte
77068,3445.0,6695.0,CD66+ Enterocyte
77069,6691.0,8855.0,CD66+ Enterocyte
77070,5488.0,5098.0,CD66+ Enterocyte
77071,6478.0,8622.0,CD66+ Enterocyte
77072,4267.0,1442.0,CD66+ Enterocyte
77073,6726.0,8573.0,CD66+ Enterocyte
77074,6070.0,8763.0,CD66+ Enterocyte
77075,6275.0,9029.0,CD66+ Enterocyte
77076,6130.0,7773.0,CD66+ Enterocyte
77077,6187.0,7176.0,CD66+ Enterocyte
77078,5588.0,5420.0,CD66+ Enterocyte
77079,5695.0,5119.0,CD66+ Enterocyte
77080,6613.0,5784.0,CD66+ Enterocyte
77081,6127.0,7072.0,CD66+ Enterocyte
77082,5754.0,4868.0,CD66+ Enterocyte
77083,5228.0,3437.0,CD66+ Enterocyte
77084,5693.0,5135.0,CD66+ Enterocyte
