id,x,y,cell_type
539475,2446.0,4650.0,NK
539476,68.0,6431.0,NK
539477,702.0,7331.0,NK
539527,4463.0,2022.0,NK
539528,443.0,4925.0,NK
539529,2527.0,3926.0,NK
539530,1880.0,4734.0,NK
539531,478.0,4450.0,NK
539532,1682.0,4443.0,NK
539533,2102.0,8675.0,NK
539534,4277.0,1609.0,NK
539535,1423.0,6809.0,NK
539536,4663.0,4941.0,NK
539537,118.0,4662.0,NK
539538,5618.0,1352.0,NK
539539,410.0,5882.0,NK
542311,1654.0,4653.0,Enterocyte
542312,3718.0,3905.0,Enterocyte
542313,2096.0,8459.0,Enterocyte
542314,3488.0,6131.0,Enterocyte
542315,4205.0,4858.0,Enterocyte
542316,8751.0,3574.0,Enterocyte
542317,3152.0,7011.0,Enterocyte
542318,3991.0,4145.0,Enterocyte
542319,8336.0,3858.0,Enterocyte
542320,3297.0,1440.0,Enterocyte
542321,9301.0,4684.0,Enterocyte
542322,508.0,1147.0,Paneth
542323,3465.0,3989.0,Enterocyte
542324,3298.0,4001.0,Paneth
542325,4182.0,4853.0,Enterocyte
542326,2954.0,4103.0,Enterocyte
542327,5327.0,1600.0,Enterocyte
542328,6233.0,6725.0,Enterocyte
542329,1450.0,1297.0,Enterocyte
542330,3997.0,5873.0,Paneth
542331,2765.0,1189.0,Enterocyte
542332,1302.0,4777.0,Enterocyte
542333,3219.0,5583.0,Enterocyte
542334,1166.0,4540.0,Paneth
542335,2584.0,8111.0,Paneth
542336,2074.0,7892.0,Enterocyte
542337,1070.0,4546.0,Enterocyte
542338,5878.0,2765.0,Enterocyte
542339,1855.0,8856.0,Enterocyte
542340,3847.0,1592.0,Enterocyte
542341,3617.0,6118.0,Enterocyte
542342,2232.0,1167.0,Enterocyte
542343,2296.0,3994.0,Paneth
542344,5915.0,1821.0,Enterocyte
542345,1770.0,8898.0,Paneth
542346,6667.0,2190.0,Enterocyte
542347,1659.0,4196.0,Paneth
542348,3560.0,3875.0,Enterocyte
542349,4023.0,1526.0,Paneth
542350,4121.0,5749.0,Paneth
542351,8946.0,4556.0,Enterocyte
542352,3945.0,470.0,Enterocyte
542353,246.0,4955.0,Enterocyte
542354,7687.0,7159.0,CD66+ Enterocyte
542355,9004.0,4687.0,Enterocyte
542356,3855.0,5542.0,Paneth
542357,599.0,8517.0,Paneth
542358,2572.0,8112.0,Paneth
542359,1583.0,4293.0,Paneth
542360,3459.0,4038.0,Enterocyte
542361,2340.0,2832.0,Enterocyte
542362,3031.0,3995.0,Paneth
542363,6590.0,2198.0,Enterocyte
542364,3321.0,1446.0,Enterocyte
542365,1848.0,4296.0,Paneth
542366,1148.0,4523.0,Paneth
542367,5782.0,2892.0,Enterocyte
542368,5739.0,2834.0,Enterocyte
542369,9013.0,4229.0,Paneth
542370,4279.0,4321.0,Enterocyte
542371,8997.0,4317.0,Enterocyte
542372,3030.0,3840.0,Paneth
542373,5399.0,1657.0,Paneth
542374,1946.0,8506.0,Enterocyte
542375,8594.0,8472.0,Smooth muscle
542376,2120.0,4028.0,Paneth
542377,2075.0,1340.0,Enterocyte
542378,5976.0,2714.0,Enterocyte
542379,4036.0,4787.0,Enterocyte
542380,9343.0,4641.0,Enterocyte
542381,650.0,4720.0,Enterocyte
542382,3729.0,1587.0,Enterocyte
542383,9268.0,8632.0,Smooth muscle
542384,5848.0,2737.0,Enterocyte
542385,3788.0,4172.0,Enterocyte
542386,8855.0,3507.0,Enterocyte
542387,4084.0,5488.0,Enterocyte
542388,4946.0,1576.0,Enterocyte
542389,2988.0,4407.0,Enterocyte
542390,9316.0,3201.0,Enterocyte
542391,4119.0,4947.0,Enterocyte
542392,2178.0,1153.0,Enterocyte
542393,1952.0,4155.0,Enterocyte
542394,1960.0,8528.0,Enterocyte
542395,5946.0,2734.0,Paneth
542396,9225.0,4554.0,Enterocyte
542397,6329.0,2248.0,Enterocyte
542398,6087.0,2755.0,Enterocyte
542399,5533.0,1854.0,Enterocyte
542400,2282.0,4005.0,Paneth
542401,9204.0,8443.0,Smooth muscle
542402,2899.0,3953.0,Paneth
542403,3430.0,5495.0,Enterocyte
542404,248.0,4763.0,Enterocyte
542405,3853.0,4468.0,Enterocyte
542406,8668.0,3755.0,Enterocyte
542407,1107.0,4704.0,Enterocyte
542408,1013.0,3106.0,Enterocyte
542409,3897.0,4027.0,Enterocyte
542410,3950.0,4569.0,Enterocyte
542411,9050.0,5490.0,Enterocyte
