id,x,y,cell_type
76965,1691.0,7473.0,Cycling TA
76966,8533.0,6521.0,Cycling TA
76967,3132.0,7692.0,Cycling TA
76968,8278.0,6560.0,Cycling TA
76969,3941.0,7558.0,Cycling TA
76970,2893.0,6991.0,Cycling TA
76971,4898.0,7083.0,Cycling TA
76972,3856.0,7867.0,Cycling TA
76973,3589.0,7482.0,Cycling TA
76974,3510.0,7029.0,Cycling TA
76975,1852.0,7202.0,Cycling TA
76976,2904.0,7578.0,Cycling TA
76977,4299.0,7438.0,Cycling TA
76978,2917.0,7526.0,Cycling TA
76979,3624.0,7660.0,Cycling TA
76980,7582.0,7165.0,Cycling TA
76981,6823.0,6893.0,Cycling TA
76982,6867.0,6827.0,Cycling TA
76983,8476.0,6867.0,Cycling TA
76984,2856.0,7520.0,Cycling TA
76985,968.0,7146.0,Cycling TA
76986,5820.0,7764.0,Cycling TA
76987,4870.0,7048.0,Cycling TA
76988,5871.0,7455.0,Cycling TA
76989,3213.0,7351.0,Cycling TA
76990,3941.0,7785.0,Cycling TA
76991,2182.0,6957.0,Cycling TA
76992,2436.0,7236.0,Cycling TA
76993,5433.0,7488.0,Cycling TA
77120,1813.0,7569.0,CD66+ Enterocyte
77121,6290.0,7113.0,CD66+ Enterocyte
77122,1442.0,8152.0,CD66+ Enterocyte
77123,4329.0,7874.0,CD66+ Enterocyte
77124,7788.0,7118.0,CD66+ Enterocyte
82503,499.0,7079.0,Enterocyte
82504,8409.0,7321.0,Enterocyte
82505,1752.0,264.0,Enterocyte
82506,7335.0,7575.0,Enterocyte
82507,8509.0,5630.0,Enterocyte
82508,7968.0,6745.0,Enterocyte
82509,1536.0,7542.0,Enterocyte
82510,8664.0,6893.0,Enterocyte
82511,2025.0,7314.0,Enterocyte
82512,1729.0,7719.0,Enterocyte
82513,1698.0,8311.0,Enterocyte
82514,1162.0,7713.0,Enterocyte
82515,2976.0,3215.0,Enterocyte
82516,1439.0,7648.0,Enterocyte
82517,1491.0,6822.0,Enterocyte
82518,3047.0,7594.0,Enterocyte
82519,8721.0,6927.0,Enterocyte
82520,3658.0,7866.0,Enterocyte
82521,8392.0,6707.0,Enterocyte
82522,8731.0,7302.0,Enterocyte
82523,7012.0,2660.0,Enterocyte
82524,5862.0,202.0,Enterocyte
82525,1180.0,7521.0,Enterocyte
82526,8507.0,6058.0,Enterocyte
82527,2250.0,3176.0,Enterocyte
82528,6310.0,7004.0,Enterocyte
82529,625.0,3704.0,Enterocyte
82530,8771.0,6888.0,Enterocyte
82531,3123.0,7178.0,Enterocyte
82532,4918.0,6293.0,Enterocyte
82533,4511.0,5429.0,Enterocyte
82534,6223.0,3748.0,Enterocyte
82535,8741.0,6895.0,Enterocyte
82536,977.0,7603.0,Enterocyte
82537,7511.0,7071.0,Enterocyte
82538,5026.0,6925.0,Enterocyte
82539,2841.0,6610.0,Enterocyte
82540,4086.0,7327.0,Enterocyte
82541,7934.0,6672.0,Enterocyte
82542,5012.0,7177.0,Enterocyte
82543,2905.0,7346.0,Enterocyte
82544,9033.0,2195.0,Enterocyte
82545,7075.0,2245.0,Enterocyte
82546,4447.0,5333.0,Enterocyte
82547,8906.0,95.0,Enterocyte
82548,7130.0,6742.0,Enterocyte
82549,8455.0,6834.0,Enterocyte
82550,7699.0,6910.0,Enterocyte
82551,6897.0,7050.0,Enterocyte
82552,1409.0,2816.0,Enterocyte
82553,8779.0,6152.0,Enterocyte
82554,9359.0,6307.0,Enterocyte
82555,348.0,6616.0,Enterocyte
82556,994.0,7658.0,Enterocyte
82557,6155.0,2028.0,Enterocyte
82558,5059.0,2787.0,Enterocyte
82559,2328.0,4676.0,Enterocyte
82560,4805.0,648.0,Enterocyte
82561,1811.0,7552.0,Enterocyte
82562,4727.0,5550.0,Enterocyte
82563,2662.0,7218.0,Enterocyte
82564,8106.0,984.0,Enterocyte
82565,5795.0,7897.0,Enterocyte
82566,8906.0,6740.0,Enterocyte
82567,5158.0,6605.0,Enterocyte
82568,3325.0,7067.0,Enterocyte
82569,6792.0,3588.0,Enterocyte
82570,8344.0,2552.0,Enterocyte
82571,6519.0,7340.0,Enterocyte
82572,9212.0,6264.0,Enterocyte
82573,7882.0,7640.0,Enterocyte
82574,2770.0,7179.0,Enterocyte
82575,8740.0,6126.0,Enterocyte
82576,8625.0,6925.0,Enterocyte
82577,7672.0,6525.0,Enterocyte
82578,5535.0,7014.0,Enterocyte
82579,4466.0,8868.0,Enterocyte
82580,9256.0,7061.0,Enterocyte
82581,2804.0,7117.0,Enterocyte
82582,4601.0,684.0,Enterocyte
82583,5806.0,228.0,Enterocyte
82584,6387.0,6359.0,Enterocyte
82585,3329.0,7581.0,Enterocyte
82586,1074.0,6773.0,Enterocyte
82587,1308.0,6525.0,Enterocyte
82588,1575.0,7431.0,Enterocyte
82589,9277.0,6870.0,Enterocyte
82590,712.0,7904.0,Enterocyte
