id,x,y,cell_type
1442263,1198.0,7233.0,CD66+ Enterocyte
1442264,5605.0,5370.0,CD66+ Enterocyte
1442265,5513.0,4697.0,CD66+ Enterocyte
1442266,7494.0,7739.0,CD66+ Enterocyte
1442322,5618.0,6233.0,Cycling TA
1442323,4796.0,7397.0,Cycling TA
1442324,6512.0,3191.0,Cycling TA
1442325,6838.0,3216.0,Cycling TA
1442326,4131.0,3193.0,Cycling TA
1442327,6346.0,3047.0,Cycling TA
1442328,6509.0,2419.0,Cycling TA
1442329,898.0,5963.0,Cycling TA
1442330,5591.0,4699.0,Cycling TA
1442331,5110.0,1906.0,Cycling TA
1442332,4523.0,4923.0,Cycling TA
1442333,5066.0,2632.0,Cycling TA
1442334,6776.0,4788.0,Cycling TA
1442335,2872.0,8153.0,Cycling TA
1442336,4187.0,5066.0,Cycling TA
1442337,3797.0,4855.0,Cycling TA
1442338,3036.0,114.0,Cycling TA
1442339,2292.0,1214.0,Cycling TA
1442340,3330.0,5059.0,Cycling TA
1442341,3199.0,5361.0,Cycling TA
1442342,4795.0,3252.0,Cycling TA
1442343,1378.0,2681.0,Cycling TA
1442344,4966.0,2426.0,Cycling TA
1442345,2962.0,8626.0,Cycling TA
1442346,3026.0,7971.0,Cycling TA
1442347,2731.0,286.0,Cycling TA
1442348,6302.0,2233.0,Cycling TA
1442349,3039.0,7850.0,Cycling TA
1442350,3342.0,4296.0,Cycling TA
1442351,5629.0,7850.0,Cycling TA
1442352,5490.0,2629.0,Cycling TA
1442353,843.0,2902.0,Cycling TA
1442354,1571.0,1966.0,Cycling TA
1442355,2837.0,8730.0,Cycling TA
1442356,6572.0,2194.0,Cycling TA
1442357,800.0,5644.0,Cycling TA
1442358,916.0,6283.0,Cycling TA
1442359,372.0,6673.0,Cycling TA
1442360,6473.0,4736.0,Cycling TA
1442361,6304.0,5344.0,Cycling TA
1442362,5401.0,5460.0,Cycling TA
1442363,4185.0,3799.0,Cycling TA
1442364,5508.0,4811.0,Cycling TA
1442365,910.0,6873.0,Cycling TA
1442366,6139.0,5393.0,Cycling TA
1442367,726.0,5303.0,Cycling TA
1442368,6779.0,3850.0,Cycling TA
1442369,5909.0,6656.0,Cycling TA
1442370,370.0,6654.0,Cycling TA
1442371,5597.0,7680.0,Cycling TA
1442372,3040.0,6073.0,Cycling TA
1442373,446.0,4993.0,Cycling TA
1442374,6155.0,5383.0,Cycling TA
1442375,6517.0,2604.0,Cycling TA
1442376,2643.0,8910.0,Cycling TA
1442377,1440.0,1773.0,Cycling TA
1442378,6438.0,4719.0,Cycling TA
1442379,7014.0,4547.0,Cycling TA
1442380,1227.0,2701.0,Cycling TA
1442381,1104.0,2780.0,Cycling TA
1442382,3541.0,7796.0,Cycling TA
1442383,2546.0,110.0,Cycling TA
1442384,4208.0,3186.0,Cycling TA
1442385,5621.0,6144.0,Cycling TA
1442386,1110.0,3481.0,Cycling TA
1442387,1241.0,7026.0,Cycling TA
1442388,6625.0,3909.0,Cycling TA
1442389,4553.0,2854.0,Cycling TA
1442390,3463.0,7460.0,Cycling TA
1442391,7822.0,7818.0,Cycling TA
1442392,5527.0,7299.0,Cycling TA
1442393,4173.0,2840.0,Cycling TA
1442394,3292.0,4851.0,Cycling TA
1442395,1741.0,1546.0,Cycling TA
1442396,1564.0,1654.0,Cycling TA
1442397,3369.0,6075.0,Cycling TA
1442398,3603.0,6051.0,Cycling TA
1442399,828.0,5441.0,Cycling TA
1442400,3495.0,7742.0,Cycling TA
1442401,6527.0,5244.0,Cycling TA
1442402,3183.0,5223.0,Cycling TA
1442403,5605.0,4687.0,Cycling TA
1442404,3221.0,5350.0,Cycling TA
1442405,1078.0,3089.0,Cycling TA
1442406,6456.0,5469.0,Cycling TA
1442407,5499.0,4798.0,Cycling TA
1442408,4873.0,3240.0,Cycling TA
1442409,1053.0,4107.0,Cycling TA
1442410,6160.0,2057.0,Cycling TA
1442411,7017.0,4529.0,Cycling TA
1442412,6720.0,2812.0,Cycling TA
1442413,2845.0,8019.0,Cycling TA
1442414,3120.0,5676.0,Cycling TA
1442415,756.0,5741.0,Cycling TA
1442416,3389.0,9040.0,Cycling TA
1442417,246.0,5786.0,Cycling TA
1442418,285.0,5852.0,Cycling TA
1442419,469.0,5321.0,Cycling TA
1442420,7592.0,7846.0,Cycling TA
1442421,782.0,5301.0,Cycling TA
1442422,3806.0,4198.0,Cycling TA
1442423,4132.0,3355.0,Cycling TA
1442424,4192.0,2654.0,Cycling TA
1442425,5626.0,7682.0,Cycling TA
1442426,1260.0,3263.0,Cycling TA
1442427,5156.0,3189.0,Cycling TA
1442428,6245.0,4282.0,Cycling TA
1442429,6756.0,4746.0,Cycling TA
1442430,2842.0,7554.0,Cycling TA
1442431,3882.0,4026.0,Cycling TA
1442432,791.0,3591.0,Cycling TA
1442433,3544.0,7868.0,Cycling TA
1442434,5953.0,6510.0,Cycling TA
1442435,4925.0,4192.0,Cycling TA
1442436,3481.0,7610.0,Cycling TA
1442437,4924.0,6964.0,Cycling TA
1442438,3929.0,3395.0,Cycling TA
1442439,4204.0,5036.0,Cycling TA
1442440,1127.0,6864.0,Cycling TA
1442441,471.0,6779.0,Cycling TA
1442442,6120.0,2215.0,Cycling TA
1442443,5037.0,6981.0,Cycling TA
1442444,446.0,4006.0,Cycling TA
1442445,5383.0,5815.0,Cycling TA
1442446,705.0,2950.0,Cycling TA
1442447,2150.0,2060.0,Cycling TA
1442448,5636.0,7280.0,Cycling TA
1442449,5291.0,4192.0,Cycling TA
1442450,3835.0,7704.0,Cycling TA
1442451,994.0,3923.0,Cycling TA
1442452,3613.0,6061.0,Cycling TA
1442453,4714.0,3250.0,Cycling TA
1442454,4510.0,4891.0,Cycling TA
1442455,5516.0,4493.0,Cycling TA
1442456,6040.0,4025.0,Cycling TA
1442457,3828.0,5281.0,Cycling TA
1442458,4193.0,5086.0,Cycling TA
1442459,2556.0,8011.0,Cycling TA
1442460,1775.0,1396.0,Cycling TA
1442461,3460.0,8984.0,Cycling TA
1442462,4823.0,5004.0,Cycling TA
1442463,5411.0,5453.0,Cycling TA
1442464,4789.0,2744.0,Cycling TA
1442465,2825.0,8015.0,Cycling TA
1442466,5249.0,5521.0,Cycling TA
1442467,6823.0,4483.0,Cycling TA
1442468,1034.0,2203.0,Cycling TA
1442469,713.0,5139.0,Cycling TA
1442470,5011.0,2218.0,Cycling TA
1442471,6085.0,4459.0,Cycling TA
1442472,5544.0,7337.0,Cycling TA
1442473,5604.0,6595.0,Cycling TA
1442474,1303.0,3409.0,Cycling TA
1442475,5430.0,2057.0,Cycling TA
1442476,3549.0,7787.0,Cycling TA
1442477,5816.0,5441.0,Cycling TA
1442478,660.0,4433.0,Cycling TA
1442479,4113.0,2691.0,Cycling TA
1442480,670.0,2801.0,Cycling TA
1442481,5644.0,3887.0,Cycling TA
1442482,2920.0,317.0,Cycling TA
1442483,5294.0,5917.0,Cycling TA
1442484,5915.0,5397.0,Cycling TA
1442485,4359.0,2869.0,Cycling TA
1442486,6044.0,4037.0,Cycling TA
1442487,4379.0,5903.0,Cycling TA
1442488,8858.0,7096.0,Cycling TA
1442489,4480.0,4889.0,Cycling TA
1442490,244.0,5747.0,Cycling TA
1442491,782.0,5671.0,Cycling TA
1442492,5986.0,4385.0,Cycling TA
1442493,2483.0,117.0,Cycling TA
1442494,4518.0,5262.0,Cycling TA
1442495,4667.0,5840.0,Cycling TA
1442496,3591.0,7791.0,Cycling TA
1442497,4573.0,7211.0,Cycling TA
1442498,3518.0,4721.0,Cycling TA
1442499,4948.0,2463.0,Cycling TA
1442500,6271.0,2891.0,Cycling TA
1442501,2522.0,8456.0,Cycling TA
1442502,6192.0,1987.0,Cycling TA
1442503,4581.0,7048.0,Cycling TA
1442504,3966.0,5220.0,Cycling TA
1442505,1168.0,3500.0,Cycling TA
1442506,837.0,4320.0,Cycling TA
1442507,4974.0,5814.0,Cycling TA
1442508,4939.0,6844.0,Cycling TA
1442509,1090.0,3043.0,Cycling TA
1444561,4265.0,3930.0,CD66+ Enterocyte
1444562,5010.0,5137.0,CD66+ Enterocyte
1444563,297.0,5601.0,CD66+ Enterocyte
1444564,5400.0,5699.0,CD66+ Enterocyte
1444565,5650.0,2832.0,CD66+ Enterocyte
1444566,4956.0,3017.0,CD66+ Enterocyte
1444567,5602.0,2993.0,CD66+ Enterocyte
1444568,5807.0,4000.0,CD66+ Enterocyte
1444569,4939.0,3519.0,CD66+ Enterocyte
1444570,5272.0,4146.0,CD66+ Enterocyte
1444571,5976.0,3559.0,CD66+ Enterocyte
1444572,4892.0,3350.0,CD66+ Enterocyte
1444573,5559.0,2967.0,CD66+ Enterocyte
1444574,4550.0,3818.0,CD66+ Enterocyte
1444575,4019.0,6672.0,CD66+ Enterocyte
1444576,343.0,4026.0,CD66+ Enterocyte
1444577,2038.0,676.0,CD66+ Enterocyte
1444578,352.0,5526.0,CD66+ Enterocyte
1444579,2392.0,220.0,CD66+ Enterocyte
1444580,4965.0,7570.0,CD66+ Enterocyte
1444581,2385.0,113.0,CD66+ Enterocyte
1444582,5663.0,2808.0,CD66+ Enterocyte
1444583,5277.0,2976.0,CD66+ Enterocyte
1444584,2083.0,689.0,CD66+ Enterocyte
1444585,2106.0,549.0,CD66+ Enterocyte
1444586,5724.0,4506.0,CD66+ Enterocyte
1444587,5520.0,3432.0,CD66+ Enterocyte
1444588,4764.0,4848.0,CD66+ Enterocyte
1444589,2015.0,751.0,CD66+ Enterocyte
1444590,2998.0,121.0,CD66+ Enterocyte
1444591,4715.0,3407.0,CD66+ Enterocyte
1444592,5306.0,2977.0,CD66+ Enterocyte
1444593,634.0,4897.0,CD66+ Enterocyte
1444594,4025.0,6991.0,CD66+ Enterocyte
1444595,5280.0,5286.0,CD66+ Enterocyte
1444596,4880.0,3851.0,CD66+ Enterocyte
