id,x,y,cell_type
2192082,8123.0,6.0,CD66+ Enterocyte
2192084,4179.0,2661.0,Cycling TA
2192085,6193.0,3809.0,Cycling TA
2192086,3702.0,1237.0,Cycling TA
2192087,4853.0,1025.0,Cycling TA
2192088,118.0,6175.0,Cycling TA
2192089,1099.0,7647.0,Cycling TA
2192090,3697.0,1227.0,Cycling TA
2192091,1551.0,5492.0,Cycling TA
2192092,2963.0,6200.0,Cycling TA
2192093,2226.0,6720.0,Cycling TA
2192094,51.0,7105.0,Cycling TA
2192095,4648.0,3900.0,Cycling TA
2192096,2498.0,7937.0,Cycling TA
2192097,5531.0,6097.0,Cycling TA
2192098,8486.0,4271.0,Cycling TA
2192099,4844.0,8840.0,Cycling TA
2192100,275.0,4704.0,Cycling TA
2192101,5635.0,7012.0,Cycling TA
2192102,4513.0,5797.0,Cycling TA
2192103,204.0,5205.0,Cycling TA
2192104,2130.0,4189.0,Cycling TA
2192105,4882.0,291.0,Cycling TA
2192106,2547.0,3097.0,Cycling TA
2192107,654.0,6910.0,Cycling TA
2192108,5523.0,6116.0,Cycling TA
2192109,3603.0,3477.0,Cycling TA
2192110,1430.0,6042.0,Cycling TA
2192111,1904.0,7366.0,Cycling TA
2192112,3866.0,7800.0,Cycling TA
2192113,1054.0,7623.0,Cycling TA
2192114,1275.0,4691.0,Cycling TA
2192115,4014.0,4227.0,Cycling TA
2192116,1152.0,4113.0,Cycling TA
2192117,5117.0,2428.0,Cycling TA
2192118,308.0,4770.0,Cycling TA
2192119,1921.0,6520.0,Cycling TA
2192120,1144.0,6416.0,Cycling TA
2192121,6333.0,5069.0,Cycling TA
2192122,3781.0,4755.0,Cycling TA
2192123,639.0,4612.0,Cycling TA
2192218,5338.0,534.0,Enterocyte
2192219,4350.0,411.0,Enterocyte
2192220,6832.0,670.0,Enterocyte
2192221,4826.0,1012.0,Enterocyte
2192222,4982.0,252.0,Enterocyte
2192223,4617.0,351.0,Enterocyte
2192224,4665.0,245.0,Enterocyte
2192225,5366.0,538.0,Enterocyte
2192226,5115.0,782.0,Enterocyte
2192227,7378.0,835.0,Enterocyte
2192228,5303.0,101.0,Enterocyte
2192229,6520.0,544.0,Enterocyte
2192230,4519.0,773.0,Enterocyte
2192231,4814.0,360.0,Enterocyte
2192232,4889.0,1012.0,Enterocyte
2192233,2710.0,7592.0,Enterocyte
2192234,2114.0,9038.0,Enterocyte
2192235,5122.0,147.0,Enterocyte
2192236,6512.0,291.0,Enterocyte
