id,x,y,cell_type
2192124,69.0,8897.0,Cycling TA
2192125,6439.0,2590.0,Cycling TA
2192126,1258.0,8224.0,Cycling TA
2192127,5666.0,877.0,Cycling TA
2192128,1278.0,8196.0,Cycling TA
2192129,6619.0,3137.0,Cycling TA
2192130,5605.0,1001.0,Cycling TA
2192131,6328.0,1899.0,Cycling TA
2192132,5662.0,910.0,Cycling TA
2192133,5965.0,1892.0,Cycling TA
2192134,6668.0,3880.0,Cycling TA
2192135,4802.0,896.0,Cycling TA
2192136,3617.0,3263.0,Cycling TA
2192137,4278.0,1836.0,Cycling TA
2192138,4820.0,873.0,Cycling TA
2192139,4204.0,3084.0,Cycling TA
2192140,4770.0,974.0,Cycling TA
2192141,541.0,8145.0,Cycling TA
2192142,6240.0,691.0,Cycling TA
2192143,4272.0,1954.0,Cycling TA
2192144,3352.0,3788.0,Cycling TA
2192177,581.0,7536.0,CD66+ Enterocyte
2192178,2607.0,4840.0,CD66+ Enterocyte
2192179,6717.0,2202.0,CD66+ Enterocyte
2192180,6677.0,2976.0,CD66+ Enterocyte
2192181,3646.0,2760.0,CD66+ Enterocyte
2192182,2300.0,5219.0,CD66+ Enterocyte
2192183,7853.0,3303.0,CD66+ Enterocyte
2192184,7227.0,3487.0,CD66+ Enterocyte
2192185,6861.0,2663.0,CD66+ Enterocyte
2192186,2910.0,4543.0,CD66+ Enterocyte
2192187,2926.0,4331.0,CD66+ Enterocyte
2192188,8511.0,3337.0,CD66+ Enterocyte
2192189,2999.0,4146.0,CD66+ Enterocyte
2192190,2831.0,4460.0,CD66+ Enterocyte
2192191,764.0,7325.0,CD66+ Enterocyte
2192192,3363.0,3041.0,CD66+ Enterocyte
2192556,6798.0,3831.0,Enterocyte
2192557,7628.0,4316.0,Enterocyte
2192558,7026.0,7405.0,Enterocyte
2192559,4078.0,3883.0,Enterocyte
2192560,6262.0,3493.0,Enterocyte
2192561,3642.0,4472.0,Enterocyte
2192562,2774.0,4366.0,Enterocyte
2192563,8176.0,6273.0,Enterocyte
2192564,3764.0,4350.0,Enterocyte
2192565,1523.0,5509.0,Enterocyte
2192566,2084.0,5637.0,Enterocyte
2192567,4315.0,1524.0,Enterocyte
2192568,6335.0,1818.0,Enterocyte
2192569,7847.0,4018.0,Enterocyte
2192570,7849.0,3367.0,Enterocyte
2192571,6634.0,2082.0,Enterocyte
2192572,6146.0,2915.0,Enterocyte
2192573,2580.0,6528.0,Enterocyte
2192574,5998.0,927.0,Enterocyte
2192575,5449.0,1267.0,Enterocyte
2192576,2385.0,8981.0,Enterocyte
2192577,6742.0,7819.0,Enterocyte
2192578,8341.0,3949.0,Enterocyte
2192579,8754.0,3762.0,Enterocyte
2192580,7897.0,4028.0,Enterocyte
2192581,5709.0,3003.0,Enterocyte
2192582,6346.0,1548.0,Enterocyte
2192583,6241.0,3311.0,Enterocyte
2192584,2003.0,5880.0,Enterocyte
2192585,3656.0,3092.0,Enterocyte
2192586,5393.0,1219.0,Enterocyte
2192587,2114.0,5688.0,Enterocyte
2192588,7041.0,6068.0,Enterocyte
2192589,434.0,8267.0,Enterocyte
2192590,6806.0,2550.0,Enterocyte
2192591,821.0,8170.0,Enterocyte
